tanggal,Philip_5Y,Philip_10Y,India_5Y,India_10Y,Brazil_5Y,Brazil_10Y,Turki_5Y,Turki_10Y,Mexico_5Y,Mexico_10Y,Malaysia_5Y,Malaysia_10Y,Thailand_5Y,Thailand_10Y,China_5Y,China_10Y,South_Africa_5Y,South_Africa_10Y,Argentina_5Y,Argentina_10Y,Colombia_5Y,Colombia_10Y,Indonesia_5Y,Indonesia_10Y
2020-05-06,86.12,132.135,186.48,254.54,329.66,397.515,631.615,628.77,247.305,311.805,111.285,155.625,64.535,99.19,52.41,91.58,417.395,454.75,17856.97,14067.03,234.765,298.305,216.91,290.905
2020-05-07,84.105,129.645,189.265,258.705,327.01,398.695,637.21,633.675,238.52,302.625,108.085,158.68,65.905,102.81,50.37,86.485,409.39,447.265,17518.97,13754.56,229.985,293.24,210.825,284.145
2020-05-08,83.495,128.895,189.585,258.3,316.48,388.17,654.34,648.67,229.69,293.54,108.375,159.1,63.005,99.33,49.0,84.725,409.615,448.625,17640.46,13860.35,222.145,284.905,208.605,281.815
2020-05-11,81.98,126.82,182.34,249.815,312.075,383.47,626.71,624.53,225.355,294.265,104.99,154.91,61.93,97.94,48.62,86.96,397.945,437.59,14024.06,10599.06,217.08,279.465,205.33,276.335
2020-05-12,84.81,130.24,179.605,246.605,327.34,397.445,597.05,598.435,222.83,290.205,108.11,158.52,60.74,98.4,49.72,88.41,382.7,423.23,14919.95,21383.98,218.975,283.485,206.575,277.6
2020-05-13,88.88,135.21,177.05,244.3,348.085,417.955,606.895,598.405,243.625,312.32,109.96,159.625,62.785,100.99,53.58,93.675,385.505,425.875,13885.05,10477.04,234.27,299.44,209.4,280.76
2020-05-14,88.955,135.315,179.355,246.975,345.41,415.28,634.3,622.06,246.89,312.44,111.885,161.875,65.51,104.415,55.02,92.775,412.74,458.32,13946.95,10527.72,241.605,308.195,205.545,276.57
2020-05-15,89.425,135.88,178.47,245.94,348.34,418.2,625.36,615.58,248.355,316.27,114.04,164.385,60.75,98.515,54.23,94.5,406.105,451.87,10924.86,13659.71,243.935,309.105,205.41,275.0
2020-05-18,83.985,129.275,175.93,242.89,325.805,396.49,587.48,582.79,227.21,294.07,108.61,157.95,58.52,95.685,51.255,90.485,378.55,425.685,8565.33,9717.54,221.19,285.34,195.91,264.55
2020-05-19,82.445,127.29,165.03,230.145,331.82,402.275,581.405,589.48,227.6,294.255,104.28,152.8,56.675,93.255,49.025,87.375,373.875,424.81,10484.3,12963.42,222.325,288.49,187.085,254.65
2020-05-20,77.685,121.5,154.085,217.4,315.28,385.67,546.72,558.935,211.715,275.035,97.665,146.19,55.96,92.365,46.67,84.185,346.48,395.94,12071.95,16109.57,207.125,268.625,180.27,254.965
2020-05-21,76.79,120.395,147.195,210.61,298.685,370.835,544.55,558.37,197.235,260.92,94.325,142.23,53.53,89.27,47.665,85.565,343.82,395.725,13070.09,17860.41,191.695,253.385,172.66,246.24
2020-05-22,78.885,122.97,149.895,214.98,307.5,376.68,556.955,561.82,200.425,263.7,97.255,146.85,55.055,91.23,53.385,93.38,358.565,411.155,13135.39,18321.91,194.195,252.455,180.17,254.855
2020-05-25,76.945,120.56,150.965,219.93,309.03,381.885,556.925,559.055,200.565,264.16,95.385,140.81,53.285,88.94,51.63,89.295,357.015,410.105,13133.23,18329.01,194.325,252.895,175.505,249.465
2020-05-26,75.01,118.16,145.82,213.7,274.69,346.78,530.705,536.11,174.33,236.095,94.0,141.37,53.325,89.765,50.78,88.17,336.105,389.83,6482.76,6457.77,169.9,227.0,171.68,242.69
2020-05-27,72.285,114.755,138.16,204.37,269.24,340.58,546.42,553.885,169.375,233.025,87.205,133.285,54.02,90.65,50.685,88.01,343.845,399.27,6736.83,6850.51,165.04,224.35,165.34,235.42
2020-05-28,71.635,113.955,134.565,200.01,278.195,349.855,551.41,552.415,175.66,241.61,87.0,134.46,50.9,86.62,52.42,90.315,347.6,404.265,7482.33,8004.48,170.905,234.245,163.39,233.195
2020-05-29,73.545,116.3,136.425,200.495,286.175,359.06,556.89,558.8,179.355,245.63,89.365,137.295,52.69,88.925,57.39,96.075,348.37,404.975,6091.37,5818.28,174.405,238.06,165.945,236.07
2020-06-01,70.155,112.1,128.885,191.34,271.715,344.105,538.235,542.79,170.015,236.985,85.215,132.295,50.815,86.505,52.47,89.735,334.99,391.885,6094.3,5408.05,166.81,229.69,156.555,225.35
2020-06-02,68.245,109.7,130.715,193.545,246.0,317.385,509.85,517.9,148.76,213.245,82.27,127.95,50.8,86.48,51.28,88.17,313.64,373.39,,,147.52,208.33,146.115,213.325
2020-06-03,63.54,103.775,121.035,184.275,221.51,292.8,459.805,473.89,134.535,196.985,75.315,122.545,45.45,79.52,48.205,84.095,278.73,335.745,,,133.23,195.23,138.63,204.575
2020-06-04,62.915,103.505,111.13,171.88,228.34,303.225,467.11,480.32,137.685,202.555,74.085,120.895,44.65,78.38,47.915,83.63,284.01,345.205,,,135.495,202.245,132.22,198.33
2020-06-05,59.64,99.24,105.535,166.345,206.77,279.85,440.185,454.13,123.515,185.905,67.165,110.255,42.19,75.03,45.425,80.255,264.82,326.815,,,121.32,184.96,118.695,182.155
2020-06-08,55.035,93.22,103.665,163.935,207.84,283.825,432.365,444.675,127.76,193.115,63.82,105.91,38.15,69.525,43.66,77.81,256.38,318.16,,,123.67,189.38,109.675,171.125
2020-06-09,59.69,99.32,95.495,153.445,220.775,295.905,449.555,456.68,139.78,207.41,67.315,112.125,39.75,71.72,48.7,87.38,268.98,333.475,,,135.88,204.085,115.615,178.38
2020-06-10,62.105,102.465,100.36,159.755,223.665,298.655,451.97,461.155,142.745,210.645,69.95,115.565,41.32,73.895,47.085,85.205,271.55,336.145,,,139.495,205.63,117.73,181.015
2020-06-11,68.775,111.08,107.69,169.235,270.93,349.875,485.015,489.76,175.105,248.645,78.505,126.62,44.005,77.6,52.28,89.665,296.5,358.935,,,173.31,245.3,137.08,204.525
2020-06-12,67.565,108.275,116.12,180.055,264.35,337.23,475.96,481.78,166.9,231.605,76.54,120.285,44.555,78.365,50.745,87.71,288.18,348.91,,,165.255,229.705,134.14,207.845
2020-06-15,70.69,112.095,118.665,183.13,262.15,335.175,489.875,493.855,162.315,226.385,79.9,124.79,46.79,81.295,54.27,92.29,303.025,363.625,,,161.475,225.355,138.96,213.58
2020-06-16,58.85,97.785,107.125,168.62,247.255,319.6,461.06,468.665,146.365,208.57,68.41,110.645,43.685,77.195,47.475,83.43,274.62,335.265,,,145.705,207.72,123.35,194.655
2020-06-17,60.0,99.25,105.375,166.325,258.585,331.795,471.03,477.15,152.615,216.715,68.97,111.925,43.2,76.515,49.215,85.72,282.43,343.075,,,152.785,219.96,120.755,193.1
2020-06-18,63.445,103.655,107.855,172.85,264.995,340.285,479.22,484.995,155.015,219.44,72.475,116.34,42.975,76.22,50.315,87.19,288.8,351.55,,,155.595,223.185,128.15,202.355
2020-06-19,63.245,103.44,106.935,170.555,262.61,337.845,471.62,478.305,151.785,215.835,72.015,116.805,41.975,74.905,49.7,84.395,281.96,344.68,,,152.915,217.495,125.315,198.91
2020-06-22,63.295,102.99,107.565,171.525,261.865,334.52,479.14,484.785,154.785,220.87,71.075,115.58,42.06,75.015,49.005,83.465,291.3,354.03,,,154.755,219.505,127.245,201.27
2020-06-23,62.135,101.515,107.585,171.535,251.605,323.795,473.045,484.62,148.3,213.48,69.795,113.95,42.42,75.47,47.96,82.1,284.745,347.405,,,150.635,214.83,125.66,199.265
2020-06-24,65.16,105.31,106.875,170.585,264.56,337.29,494.015,503.105,159.94,226.73,73.395,118.475,42.815,75.995,51.34,86.495,302.88,366.56,,,160.515,225.985,133.855,209.4
2020-06-25,66.215,106.65,105.755,169.055,261.245,333.865,497.81,506.41,159.635,226.3,74.73,119.285,44.78,78.655,51.42,86.605,306.91,370.665,,,160.64,225.93,136.18,212.295
2020-06-26,68.365,109.325,112.615,177.905,269.35,344.67,491.705,500.83,165.12,232.44,75.925,120.755,44.25,77.935,51.865,87.175,306.27,366.575,,,166.315,232.26,135.48,211.41
2020-06-29,67.265,107.975,116.895,183.385,262.46,337.485,496.805,505.215,161.885,228.14,76.055,120.925,44.955,76.815,51.81,87.115,311.07,371.32,,,165.53,230.89,135.925,211.99
2020-06-30,64.975,105.125,115.17,181.175,251.99,325.22,492.09,501.04,155.96,221.505,72.305,116.29,42.775,73.995,49.575,85.375,308.275,370.25,,,157.685,222.18,131.445,199.87
2020-07-01,61.835,101.16,115.475,181.85,238.04,311.29,480.045,494.855,145.235,212.225,68.52,113.11,42.245,73.29,46.895,81.85,297.435,359.39,,,145.545,212.155,124.785,191.84
2020-07-02,61.495,100.715,107.44,171.56,229.96,302.45,459.325,476.46,137.76,202.425,67.99,112.4,42.575,73.71,47.01,81.54,286.205,348.11,,,137.74,200.87,124.02,190.865
2020-07-03,60.145,99.01,105.51,169.15,226.38,299.805,467.26,483.5,136.295,201.505,66.6,110.61,42.0,72.95,45.19,80.245,284.625,344.995,,,136.28,201.705,121.19,187.44
2020-07-06,59.915,99.99,103.525,166.67,223.74,296.885,478.13,489.4,134.06,198.845,64.86,110.42,41.7,72.54,44.915,80.02,293.465,353.66,,,133.335,197.695,119.87,187.345
2020-07-07,59.92,99.985,103.125,166.125,232.95,306.585,491.16,500.825,141.33,209.46,64.885,110.425,40.54,71.0,45.09,80.665,299.16,359.29,,,140.655,206.19,120.975,188.645
2020-07-08,61.32,101.825,104.845,168.395,234.67,305.84,502.25,510.53,144.69,211.805,66.18,112.165,41.14,71.82,45.27,80.96,307.04,367.16,,,142.81,206.255,122.825,190.98
2020-07-09,61.975,102.625,104.385,167.78,238.06,309.365,519.01,525.185,151.14,219.195,67.125,112.295,42.125,73.105,46.25,82.27,316.745,374.865,,,147.835,211.945,124.775,193.305
2020-07-10,62.075,102.795,105.955,169.865,240.055,311.51,531.51,536.055,153.735,222.065,66.78,111.345,43.365,74.755,45.77,81.66,319.05,378.315,,,152.325,216.91,125.61,194.38
2020-07-13,60.36,100.545,106.46,170.425,236.74,310.935,522.03,532.005,151.415,218.44,64.81,108.665,42.775,73.94,44.5,79.9,314.875,374.045,,,148.25,211.65,122.92,190.995
2020-07-14,62.515,103.31,108.085,172.52,241.79,314.225,525.32,534.865,155.2,222.155,67.55,112.25,43.36,74.7,45.395,81.115,320.48,378.62,,,150.925,214.67,129.09,198.52
2020-07-15,60.12,100.265,106.8,170.86,238.355,312.91,521.015,531.035,152.965,220.305,64.98,108.955,42.49,73.57,43.93,79.145,315.685,373.885,,,147.35,210.625,125.3,193.925
2020-07-16,60.155,100.285,108.05,171.805,239.455,314.045,533.875,542.3,156.89,224.755,65.105,109.095,42.555,73.645,44.54,79.95,327.275,385.24,,,145.95,209.325,127.95,197.105
2020-07-17,59.815,99.855,108.86,172.84,230.68,304.75,532.2,540.795,151.09,217.995,64.74,108.64,41.7,72.52,43.925,79.13,327.23,385.19,,,141.275,203.87,127.08,196.07
2020-07-20,60.335,100.495,107.87,171.52,222.14,295.58,518.84,528.97,142.17,207.755,63.67,107.24,41.615,72.395,43.705,78.84,318.275,376.35,,,134.015,196.155,125.51,194.135
2020-07-21,57.095,96.365,103.865,166.58,209.68,282.535,500.81,513.105,131.36,195.35,61.12,103.23,41.835,72.685,42.465,77.16,301.655,360.04,,,121.995,184.8,119.24,186.535
2020-07-22,56.215,95.475,100.95,162.815,202.89,275.925,491.275,504.69,128.015,191.625,59.62,101.285,41.39,72.105,42.46,77.15,295.025,356.61,,,118.3,181.34,117.02,183.83
2020-07-23,56.795,96.225,97.635,158.54,224.785,300.845,487.105,500.975,137.515,205.895,59.95,102.04,40.905,71.465,42.805,77.62,291.305,353.775,,,125.36,189.915,115.455,181.915
2020-07-24,57.08,96.585,100.645,162.44,228.7,304.81,496.105,508.87,142.16,210.74,60.05,102.17,41.405,72.13,44.465,79.865,296.76,356.915,,,128.305,192.94,119.385,186.725
2020-07-27,57.585,97.465,100.355,162.015,220.96,296.43,492.71,505.78,141.305,209.085,60.085,102.18,41.445,72.155,44.05,79.285,290.6,350.715,,,126.695,190.655,117.525,184.405
2020-07-28,57.23,96.975,99.795,161.25,222.92,298.445,549.55,555.76,143.92,212.045,59.825,101.165,41.26,71.875,44.12,79.36,303.05,361.12,,,130.24,194.765,118.555,185.59
2020-07-29,56.865,96.525,100.64,162.355,218.095,293.35,561.945,564.415,139.635,206.665,59.01,100.475,41.08,72.945,43.775,78.91,298.95,357.1,,,127.095,194.885,117.345,184.155
2020-07-30,57.08,96.81,100.765,162.52,219.135,293.285,581.655,593.02,143.565,209.15,59.23,101.31,42.18,74.435,44.05,79.29,315.29,372.73,,,129.495,197.755,118.115,185.11
2020-07-31,56.1,95.155,96.72,157.605,217.575,291.04,565.145,576.61,143.08,208.71,58.12,99.97,41.71,73.965,43.43,77.77,313.23,372.465,,,128.425,196.47,115.975,182.525
2020-08-03,55.42,94.245,97.555,158.64,216.125,291.66,562.19,564.93,143.1,208.45,57.11,98.625,41.615,73.825,42.47,76.47,316.695,375.97,,,127.94,195.52,113.325,179.235
2020-08-04,54.27,92.74,96.98,157.875,221.97,295.74,583.47,583.355,144.17,209.83,56.34,97.6,41.3,73.385,41.85,75.62,319.175,377.57,,,128.955,196.3,112.78,178.54
2020-08-05,53.755,92.095,95.29,156.155,217.96,293.46,592.34,581.85,136.77,203.61,54.825,95.73,40.605,72.48,40.585,74.415,310.755,369.35,,,125.165,192.24,109.635,174.73
2020-08-06,52.62,90.575,93.955,154.365,215.215,294.805,603.515,597.235,133.215,202.03,54.425,95.63,40.31,72.05,40.81,74.665,313.615,372.06,,,122.49,191.69,108.87,173.71
2020-08-07,52.355,90.235,93.59,154.015,216.375,292.02,582.73,579.34,133.815,200.155,54.2,95.335,40.47,72.27,41.205,75.235,311.645,370.11,,,123.085,190.845,109.34,174.305
2020-08-10,52.385,90.22,93.595,153.94,212.175,288.33,572.3,578.79,131.615,196.33,53.72,94.69,40.435,72.18,41.21,75.185,311.23,369.56,,,122.135,189.78,108.67,173.375
2020-08-11,50.18,87.325,88.755,147.58,207.145,280.91,550.83,540.215,130.325,197.91,51.25,93.65,39.55,70.975,39.685,73.1,298.12,358.14,,,122.76,187.74,105.03,168.85
2020-08-12,50.09,87.165,88.27,150.265,215.125,286.54,539.555,516.14,133.255,197.33,51.185,91.45,39.59,70.99,40.585,74.285,292.24,351.735,,,126.26,193.7,104.645,168.29
2020-08-13,49.545,87.98,86.96,148.46,221.76,294.6,548.13,523.26,137.57,201.28,50.645,90.935,39.28,70.545,39.05,72.16,295.41,355.01,,,129.87,196.31,103.785,167.15
2020-08-14,50.04,88.615,86.935,148.205,229.745,304.18,565.07,537.345,136.455,203.09,51.05,90.68,39.915,71.375,40.49,74.14,302.56,362.02,,,132.005,199.89,105.505,169.235
2020-08-17,49.59,87.985,87.395,148.765,231.855,302.13,571.575,559.255,134.085,201.35,50.6,92.58,39.865,71.28,40.045,73.485,304.36,363.705,,,131.15,199.23,104.925,168.455
2020-08-18,48.615,86.685,86.87,146.825,224.515,300.76,565.885,554.375,129.41,197.62,49.725,91.47,39.625,70.965,39.035,72.115,298.055,357.485,,,128.095,194.38,103.245,166.39
2020-08-19,48.76,86.895,86.67,146.57,226.94,297.8,545.235,536.255,129.41,194.665,49.885,91.71,39.155,70.345,38.295,71.775,292.41,351.92,,,128.04,193.65,102.465,169.395
2020-08-20,49.86,88.355,87.04,147.335,230.485,308.98,561.8,550.47,129.87,199.28,50.87,92.475,39.745,71.12,39.345,73.215,299.18,360.74,,,128.58,197.68,103.68,173.22
2020-08-21,49.445,88.695,85.795,145.695,224.915,303.055,548.53,539.15,126.815,195.69,50.365,91.395,40.125,71.665,38.475,72.305,297.015,358.62,,,126.02,195.045,102.44,170.785
2020-08-24,48.045,86.775,83.35,142.37,217.445,294.59,540.95,532.63,122.955,189.95,49.015,89.52,38.885,69.975,37.135,70.42,286.87,348.465,,,122.85,191.29,98.565,165.775
2020-08-25,47.35,85.84,80.915,139.06,214.35,293.22,545.105,544.78,120.94,190.29,48.285,88.525,38.21,69.05,35.93,68.715,291.28,352.39,,,120.97,191.58,97.495,164.38
2020-08-26,46.96,85.285,80.77,138.82,225.7,305.465,536.18,531.4,122.32,191.885,47.985,88.085,37.415,67.945,35.805,68.505,290.1,351.145,,,122.255,193.07,97.08,163.77
2020-08-27,46.475,84.585,81.51,139.79,223.19,302.75,533.845,526.22,124.67,192.94,47.605,88.03,38.645,69.61,35.66,69.69,294.605,355.575,,,123.965,193.47,97.495,164.28
2020-08-28,46.145,84.12,81.52,139.735,214.135,292.74,527.305,520.66,119.035,188.07,47.21,87.475,38.275,69.07,35.115,68.875,289.125,350.055,,,118.325,187.81,96.915,163.455
2020-08-31,45.135,83.165,79.93,138.945,215.24,293.16,527.27,520.66,117.135,186.54,46.145,85.94,37.53,68.8,34.18,67.49,288.09,350.765,,,116.105,186.28,93.64,159.165
2020-09-01,43.475,80.89,78.6,137.135,201.68,281.5,514.62,509.85,108.42,180.06,44.435,83.585,37.07,68.17,33.425,66.4,279.795,347.68,,,107.815,179.19,90.695,155.365
2020-09-02,43.605,81.09,74.915,132.125,194.87,273.07,496.645,493.725,104.05,171.9,43.755,83.61,36.28,67.11,33.225,66.13,277.15,343.535,,,103.965,172.97,86.4,149.8
2020-09-03,45.58,83.875,74.695,131.85,204.1,279.42,512.05,504.925,112.575,178.08,45.67,84.735,35.93,66.635,35.74,69.855,281.76,348.175,,,112.34,178.55,87.955,151.875
2020-09-04,44.74,82.705,76.39,134.71,206.935,283.995,515.315,512.485,116.08,182.35,44.77,82.105,37.21,68.41,35.705,69.8,284.34,350.755,,,116.33,183.425,88.58,152.69
2020-09-07,44.755,82.63,77.03,135.805,206.935,283.325,513.35,510.73,116.15,185.015,44.86,83.2,37.09,68.17,35.27,69.095,284.645,350.805,,,116.4,185.13,88.89,152.945
2020-09-08,46.24,84.685,75.83,134.13,213.56,291.33,521.745,517.875,122.67,191.85,46.33,85.245,37.38,68.57,36.865,71.41,289.255,355.405,,,123.28,192.86,90.155,154.6
2020-09-09,45.32,83.44,76.13,135.89,205.15,284.08,513.635,506.125,118.295,187.5,45.345,83.905,38.1,69.575,36.56,70.975,282.84,348.28,,,119.345,188.14,89.9,154.3
2020-09-10,45.755,84.015,78.64,139.38,204.22,283.02,507.43,500.405,119.54,188.315,45.755,86.315,37.96,69.375,36.41,70.75,285.47,350.585,,,121.435,192.76,92.855,158.14
2020-09-11,46.165,84.59,79.215,140.18,202.555,281.18,506.85,499.87,120.715,189.725,46.165,84.53,37.97,69.39,37.17,71.85,290.35,355.455,,,122.085,193.54,93.09,158.445
2020-09-14,44.47,82.245,77.955,135.505,200.89,275.915,516.55,508.005,119.655,188.415,44.47,82.63,37.295,68.45,36.055,70.245,288.16,357.415,,,121.32,186.225,91.59,156.48
2020-09-15,44.47,82.24,78.545,136.31,197.995,275.45,504.83,497.51,116.595,184.65,44.47,83.65,36.97,67.99,36.52,70.915,279.275,348.365,,,118.175,187.81,91.5,157.8
2020-09-16,44.085,81.685,78.025,135.58,196.88,274.185,509.855,501.735,115.5,183.275,44.205,83.265,36.63,67.52,35.87,69.965,276.46,345.465,,,116.965,186.295,90.59,156.575
2020-09-17,45.215,83.23,79.35,137.375,199.365,277.43,523.81,513.52,118.12,185.11,45.22,84.67,37.7,68.985,37.225,71.905,282.095,348.62,1175.98,1147.08,119.56,187.87,93.675,160.615
2020-09-18,43.89,81.4,78.805,136.63,206.295,285.03,528.65,517.57,122.48,190.335,43.7,82.54,37.765,69.065,36.345,70.645,280.94,347.385,1138.0,1112.8,124.385,194.08,92.635,159.23
2020-09-21,52.435,86.965,90.585,143.605,231.755,300.99,567.775,552.415,146.595,211.005,51.695,87.855,43.21,71.225,44.45,77.245,310.975,367.3,1116.19,1114.78,148.87,214.74,108.08,168.8
2020-09-22,51.85,86.185,90.955,144.345,236.81,308.46,567.595,554.27,151.06,211.84,51.84,89.995,44.815,73.295,45.415,78.485,311.755,376.37,1147.8,1144.0,152.485,215.61,110.925,172.255
2020-09-23,51.77,89.435,93.405,147.495,252.65,321.36,577.225,562.52,161.995,222.61,51.48,92.175,44.22,72.525,45.15,78.115,320.255,384.965,1183.9,1400.6,163.18,225.19,111.97,173.515
2020-09-24,56.675,96.005,100.64,156.845,252.905,329.25,560.385,547.985,163.875,231.69,56.665,99.34,45.83,74.575,49.045,83.305,329.105,390.23,1145.88,1361.65,164.465,234.37,118.395,181.435
2020-09-25,56.99,96.41,101.63,158.86,248.595,328.24,545.035,545.005,159.95,230.32,57.01,98.945,47.54,76.74,51.02,85.895,327.73,385.73,1122.57,1277.14,160.675,232.79,119.165,182.35
2020-09-28,56.785,96.11,101.9,159.415,250.565,321.21,548.27,547.725,154.735,219.88,56.77,99.13,48.13,77.465,50.23,84.835,319.055,376.995,1113.77,1268.23,154.23,222.36,115.96,178.375
2020-09-29,56.725,96.025,98.26,154.73,255.795,331.04,550.58,549.285,156.145,222.91,56.785,98.04,48.405,77.795,50.57,85.275,319.0,376.9,1103.91,1258.4,155.42,223.37,116.83,179.43
2020-09-30,54.37,93.18,98.915,158.47,247.8,321.69,533.0,535.105,150.295,215.39,54.325,93.58,48.265,79.765,48.55,82.265,318.71,373.775,1109.76,1266.63,150.065,217.04,114.815,179.66
2020-10-01,53.075,91.41,98.71,158.125,247.475,321.235,523.13,526.4,144.045,208.1,52.785,92.7,47.63,78.93,46.715,79.83,316.505,371.51,1128.16,1413.59,145.215,211.325,111.325,175.255
2020-10-02,55.17,94.205,98.765,157.855,247.855,320.755,522.045,517.015,146.775,211.29,55.16,95.93,49.015,80.715,47.99,81.52,315.515,370.51,1142.86,1431.8,147.265,213.73,113.365,177.81
2020-10-05,52.98,91.265,95.36,153.34,233.535,310.78,506.815,503.685,136.585,204.06,52.98,92.945,47.43,78.645,45.61,78.36,303.835,360.62,1136.64,1428.82,137.015,206.67,108.395,174.795
2020-10-06,50.175,87.44,90.33,144.905,228.675,299.7,503.12,495.69,132.42,194.79,50.085,89.325,45.545,76.15,43.53,75.53,292.75,350.12,1136.59,1433.8,132.24,196.59,102.105,166.62
2020-10-07,49.23,86.185,89.49,143.985,225.815,296.685,512.9,504.52,126.98,186.005,49.245,86.875,45.645,76.3,43.72,75.81,288.53,346.705,1104.58,1382.01,127.095,187.7,101.625,166.06
2020-10-08,48.515,85.165,89.155,143.65,223.845,294.425,529.595,518.935,123.875,185.07,48.525,85.845,44.225,74.425,41.015,72.17,286.43,344.475,1087.42,1370.47,123.035,184.94,97.875,161.14
2020-10-09,45.685,81.34,83.615,136.405,216.59,287.82,507.98,500.23,118.06,180.12,45.695,82.01,42.36,72.01,37.84,70.81,276.47,343.465,1047.87,1344.37,116.445,177.09,93.22,157.91
2020-10-12,45.855,81.54,83.405,136.07,214.3,287.115,501.28,495.76,117.0,179.16,45.97,85.035,41.48,70.82,38.03,71.05,274.99,341.8,1051.82,1344.14,115.97,178.135,92.5,156.89
2020-10-13,45.055,80.445,82.225,134.495,219.58,288.895,515.5,505.835,119.91,185.09,45.505,85.235,43.015,70.09,38.305,71.445,279.05,345.97,1068.29,1361.23,118.995,185.815,93.125,157.705
2020-10-14,46.665,82.68,83.035,135.595,223.96,293.675,526.7,515.41,122.9,188.795,46.84,87.17,42.945,70.02,39.115,72.625,284.49,351.635,1091.32,1428.8,122.0,189.585,94.59,159.72
2020-10-15,47.295,83.545,86.0,139.505,224.045,299.32,532.095,520.0,123.415,191.09,47.425,87.66,45.615,73.41,40.64,74.425,288.495,351.25,1098.88,1462.04,122.575,191.87,98.015,164.23
2020-10-16,46.105,81.89,86.38,139.76,219.1,292.355,524.015,512.785,119.395,185.245,46.105,85.78,45.855,73.695,38.13,70.905,281.545,344.115,1090.85,1433.06,117.565,185.42,94.815,159.985
2020-10-19,45.755,81.395,83.68,136.175,219.45,290.91,515.5,505.325,120.725,184.8,45.755,85.255,44.635,72.135,38.68,71.66,275.355,337.695,1123.83,1475.9,119.37,185.57,95.08,160.285
2020-10-20,45.27,80.705,84.29,136.955,217.18,290.905,509.42,501.29,120.57,184.555,45.24,84.495,44.305,71.71,38.41,71.26,273.635,336.15,1131.4,1491.92,119.2,185.305,94.0,158.805
2020-10-21,44.68,79.86,83.415,135.75,214.725,287.335,495.97,489.66,119.695,184.94,44.68,83.28,45.095,72.68,37.69,70.215,267.0,329.275,1161.22,1522.4,118.005,183.775,94.71,160.875
2020-10-22,45.32,80.71,83.305,135.915,212.785,285.145,512.29,503.74,121.27,186.805,45.32,85.23,45.59,73.28,37.95,70.555,268.27,331.92,1164.32,1524.85,119.35,185.36,95.285,161.585
2020-10-23,44.865,80.05,83.195,135.75,211.99,284.57,516.195,508.965,121.695,187.415,45.29,85.145,44.775,72.215,37.01,69.18,267.195,330.7,1158.36,1533.01,119.515,186.825,93.995,159.78
