tanggal,Yield_BRA_MAY_54,Yield_CHIL_JAN_54,Yield_COL_NOV_54,Yield_INDO_SEP_54,Yield_KSA_JAN_54,Yield_MEX_MAY_55,Yield_SOAF_NOV_54,Yield_US_CT_30Y,Spread_BRA_MAY_54,Spread_CHIL_JAN_54,Spread_COL_NOV_54,Spread_INDO_SEP_54,Spread_KSA_JAN_54,Spread_MEX_MAY_55,Spread_SOAF_NOV_54,Yield_BRA_JAN_56,Spread_BRA_JAN_56
2022-03-07,6.09,4.256,6.231,3.642,3.95,5.043,6.849,2.188,390.2,206.8,404.3,145.4,176.2,285.5,466.1,,
2022-03-08,6.121,4.286,6.229,3.748,3.96,5.088,6.782,2.229,389.2,205.7,400.0,151.9,173.1,285.9,455.3,,
2022-03-09,6.047,4.279,6.094,3.778,4.038,5.071,6.616,2.337,371.0,194.2,375.7,144.1,170.1,273.4,427.9,,
2022-03-10,6.1,4.32,6.11,3.67,4.02,5.09,6.62,2.37,373.0,195.0,374.0,130.0,165.0,272.0,425.0,,
2022-03-11,6.1,4.31,6.09,3.75,4.03,5.1,6.57,2.36,374.0,195.0,373.0,139.0,167.0,274.0,421.0,,
2022-03-14,6.26,4.43,6.18,3.8,4.16,5.22,6.62,2.47,379.0,196.0,371.0,133.0,169.0,275.0,415.0,,
2022-03-15,6.26,4.43,6.07,3.84,4.2,5.24,6.73,2.48,378.0,195.0,359.0,136.0,172.0,276.0,425.0,,
2022-03-16,6.134,4.363,5.945,3.78,4.229,5.173,6.626,2.455,367.9,190.8,349.0,132.5,177.4,271.8,417.1,,
2022-03-17,6.05,4.227,5.811,3.612,4.244,5.082,6.633,2.471,357.9,175.6,334.0,114.1,177.3,261.1,416.2,,
2022-03-18,6.003,4.13,5.776,3.631,4.205,5.019,6.656,2.423,358.0,170.7,335.3,120.8,178.2,259.6,423.3,,
2022-03-21,6.122,4.246,5.987,3.643,4.263,5.121,6.698,2.519,360.3,172.7,346.8,112.4,174.4,260.2,417.9,,
2022-03-22,6.195,4.329,6.074,3.832,4.353,5.165,6.842,2.603,359.2,172.6,347.1,122.9,175.0,256.2,423.9,,
2022-03-23,6.213,4.287,6.1,3.778,4.279,5.133,6.894,2.486,372.7,180.1,361.4,129.2,179.3,264.7,440.8,,
2022-03-24,6.164,4.245,6.03,4.221,4.328,5.06,6.878,2.541,362.3,170.4,348.9,168.0,178.7,251.9,433.7,,
2022-03-25,6.145,4.298,6.022,4.205,4.328,5.076,6.869,2.587,355.8,171.1,343.5,161.8,174.1,248.9,428.2,,
2022-03-28,6.117,4.222,5.935,4.271,4.304,4.996,6.853,2.542,357.5,168.0,339.3,172.9,176.2,245.4,431.1,,
2022-03-29,5.988,4.083,5.794,4.215,4.267,4.885,6.768,2.503,348.5,158.0,329.1,171.2,176.4,238.2,426.5,,
2022-03-30,5.912,4.077,5.798,4.059,4.175,4.878,6.779,2.477,343.5,160.0,332.1,158.2,169.8,240.1,430.2,,
2022-03-31,5.925,4.06,5.855,4.029,4.134,4.9,6.756,2.45,347.5,161.0,340.5,157.9,168.4,245.0,430.6,,
2022-04-01,5.933,4.068,5.93,4.129,4.142,4.919,6.752,2.434,349.9,163.4,349.6,169.5,170.8,248.5,431.8,,
2022-04-04,5.895,4.003,5.729,4.13,4.129,4.902,6.719,2.458,343.7,154.5,327.1,167.2,167.1,244.4,426.1,,
2022-04-05,5.992,4.114,5.81,4.126,4.185,5.015,6.678,2.574,341.8,154.0,323.6,155.2,161.1,244.1,410.4,,
2022-04-06,6.073,4.22,5.89,4.218,4.222,5.103,6.746,2.628,344.5,159.2,326.2,159.0,159.4,247.5,411.8,,
2022-04-07,6.13,4.263,5.938,4.207,4.257,5.15,6.71,2.681,344.9,158.2,325.7,152.6,157.6,246.9,402.9,,
2022-04-08,6.222,4.379,6.056,4.31,4.295,5.246,6.716,2.72,350.2,165.9,333.6,159.0,157.5,252.6,399.6,,
2022-04-11,6.342,4.536,6.26,4.392,4.393,5.427,6.953,2.811,353.1,172.5,344.9,158.1,158.2,261.6,414.2,,
2022-04-12,6.31,4.503,6.252,4.497,4.416,5.382,6.934,2.813,349.7,169.0,343.9,168.4,160.3,256.9,412.1,,
2022-04-13,6.245,4.474,6.271,4.474,4.449,5.366,6.907,2.814,343.1,166.0,345.7,166.0,163.5,255.2,409.3,,
2022-04-14,6.258,4.511,6.334,4.444,4.478,5.427,6.977,2.918,334.0,159.3,341.6,152.6,156.0,250.9,405.9,,
2022-04-15,6.258,4.511,6.334,4.444,4.478,5.427,6.977,2.918,334.0,159.3,341.6,152.6,156.0,250.9,405.9,,
2022-04-18,6.298,4.563,6.393,4.47,4.496,5.527,6.977,2.942,335.6,162.1,345.1,152.8,155.4,258.5,403.5,,
2022-04-19,6.346,4.694,6.453,4.569,4.546,5.65,7.067,2.997,334.9,169.7,345.6,157.2,154.9,265.3,407.0,,
2022-04-20,6.285,4.652,6.343,4.579,4.509,5.581,7.021,2.874,341.1,177.8,346.9,170.5,163.5,270.7,414.7,,
2022-04-21,6.37,4.733,6.377,4.551,4.565,5.699,7.047,2.93,344.0,180.3,344.7,162.1,163.5,276.9,411.7,,
2022-04-22,6.44,4.79,6.474,4.614,4.617,5.763,7.449,2.947,349.3,184.3,352.7,166.7,167.0,281.6,450.2,,
2022-04-25,6.38,4.74,6.429,4.723,4.619,5.672,7.555,2.891,348.9,184.9,353.8,183.2,172.8,278.1,466.4,,
2022-04-26,6.373,4.689,6.397,4.705,4.576,5.59,7.549,2.83,354.3,185.9,356.7,187.5,174.6,276.0,471.9,,
2022-04-27,6.467,4.74,6.462,4.718,4.627,5.633,7.643,2.923,354.4,181.7,353.9,179.5,170.4,271.0,472.0,,
2022-04-28,6.509,4.801,6.523,4.77,4.607,5.672,7.752,2.895,361.4,190.6,362.8,187.5,171.2,277.7,485.7,,
2022-04-29,6.657,4.908,6.68,4.82,4.739,5.793,7.85,3.0,365.7,190.8,368.0,182.0,173.9,279.3,485.0,,
2022-05-02,6.731,5.039,6.855,4.832,4.739,5.879,7.888,3.036,369.5,200.3,381.9,179.6,170.3,284.3,485.2,,
2022-05-03,6.671,4.969,6.875,5.022,4.782,5.787,7.91,3.011,366.0,195.8,386.4,201.1,177.1,277.6,489.9,,
2022-05-04,6.558,4.882,6.687,4.963,4.796,5.64,7.866,3.037,352.1,184.5,365.0,192.6,175.9,260.3,482.9,,
2022-05-05,6.707,4.94,6.81,4.864,4.832,5.767,7.906,3.122,358.5,181.8,368.8,174.2,171.0,264.5,478.4,,
2022-05-06,6.843,5.05,6.955,5.031,4.969,5.864,8.046,3.228,361.5,182.2,372.7,180.3,174.1,263.6,481.8,,
2022-05-09,6.97,5.187,7.111,5.153,4.954,5.971,8.28,3.153,381.7,203.4,395.8,200.0,180.1,281.8,512.7,,
2022-05-10,6.866,5.091,6.979,5.204,4.995,5.902,8.247,3.126,374.0,196.5,385.3,207.8,186.9,277.6,512.1,,
2022-05-11,6.785,5.006,6.828,5.154,4.949,5.807,8.153,3.048,373.7,195.8,378.0,210.6,190.1,275.9,510.5,,
2022-05-12,6.778,4.96,6.815,5.135,4.916,5.782,8.158,3.018,376.0,194.2,379.7,211.7,189.8,276.4,514.0,,
2022-05-13,6.816,4.946,6.816,5.105,4.917,5.816,8.111,3.083,373.3,186.3,373.3,202.2,183.4,273.3,502.8,,
2022-05-16,6.832,4.969,6.836,5.076,4.931,5.86,8.1,3.102,373.0,186.7,373.4,197.4,182.9,275.8,499.8,,
2022-05-17,6.914,5.013,6.89,5.058,4.941,5.919,8.117,3.18,373.4,183.3,371.0,187.8,176.1,273.9,493.7,,
2022-05-18,6.915,5.018,6.94,5.048,4.892,5.923,8.296,3.066,384.9,195.2,387.4,198.2,182.6,285.7,523.0,,
2022-05-19,6.889,4.975,6.971,5.053,4.886,5.87,8.316,3.051,383.8,192.4,392.0,200.2,183.5,281.9,526.5,,
2022-05-20,6.867,4.942,6.88,5.03,4.847,5.839,8.206,2.989,387.8,195.3,389.1,204.1,185.8,285.0,521.7,,
2022-05-23,6.89,4.951,6.779,4.963,4.853,5.822,8.002,3.054,383.6,189.7,372.5,190.9,179.9,276.8,494.8,,
2022-05-24,6.841,4.911,6.64,4.955,4.802,5.748,7.938,2.969,387.2,194.2,367.1,198.6,183.3,277.9,496.9,,
2022-05-25,6.715,4.84,6.457,4.897,4.755,5.667,7.83,2.971,374.4,186.9,348.6,192.6,178.4,269.6,485.9,,
2022-05-26,6.611,4.765,6.415,4.852,4.712,5.593,7.718,2.984,362.7,178.1,343.1,186.8,172.8,260.9,473.4,,
2022-05-27,6.559,4.71,6.395,4.8,4.698,5.545,7.59,2.966,359.3,174.4,342.9,183.4,173.2,257.9,462.4,,
2022-05-30,6.559,4.71,6.395,4.8,4.698,5.545,7.59,2.966,359.3,174.4,342.9,183.4,173.2,257.9,462.4,,
2022-05-31,6.668,4.758,6.349,4.744,4.73,5.6,7.787,3.047,362.1,171.1,330.2,169.7,168.3,255.3,474.0,,
2022-06-01,6.728,4.753,6.353,4.804,4.733,5.643,7.817,3.059,366.9,169.4,329.4,174.5,167.4,258.4,475.8,,
2022-06-02,6.742,4.738,6.349,4.811,4.75,5.679,7.826,3.078,366.4,166.0,327.1,173.3,167.2,260.1,474.8,,
2022-06-03,6.808,4.787,6.399,4.811,4.747,5.753,7.82,3.089,371.9,169.8,331.0,172.2,165.8,266.4,473.1,,
2022-06-06,6.903,4.902,6.501,4.802,4.829,5.902,7.891,3.197,370.6,170.5,330.4,160.5,163.2,270.5,469.4,,
2022-06-07,6.871,4.842,6.537,4.833,4.827,5.854,7.966,3.126,374.5,171.6,341.1,170.7,170.1,272.8,484.0,,
2022-06-08,6.956,4.89,6.645,4.803,4.846,5.911,8.016,3.174,378.2,171.6,347.1,162.9,167.2,273.7,484.2,,
2022-06-09,7.022,4.954,6.918,4.865,4.86,5.957,8.114,3.165,385.7,178.9,375.3,170.0,169.5,279.2,494.9,,
2022-06-10,7.15,5.047,7.03,4.945,4.904,6.061,8.35,3.196,395.4,185.1,383.4,174.9,170.8,286.5,515.4,,
2022-06-13,7.491,5.335,7.393,5.113,5.081,6.399,8.779,3.35,414.1,198.5,404.3,176.3,173.1,304.9,542.9,,
2022-06-14,7.541,5.369,7.4,5.134,5.132,6.496,8.848,3.427,411.4,194.2,397.3,170.7,170.5,306.9,542.1,,
2022-06-15,7.353,5.204,7.028,5.125,5.055,6.302,8.791,3.332,402.1,187.2,369.6,179.3,172.3,297.0,545.9,,
2022-06-16,7.412,5.183,7.062,5.137,5.041,6.327,8.949,3.251,416.1,193.2,381.1,188.6,179.0,307.6,569.8,,
2022-06-17,7.411,5.159,7.069,5.117,5.114,6.288,8.814,3.283,412.8,187.6,378.6,183.4,183.1,300.5,553.1,,
2022-06-20,7.411,5.159,7.069,5.117,5.114,6.288,8.814,3.283,412.8,187.6,378.6,183.4,183.1,300.5,553.1,,
2022-06-21,7.442,5.19,7.234,5.087,5.11,6.301,8.773,3.339,410.3,185.1,389.5,174.8,177.1,296.2,543.4,,
2022-06-22,7.378,5.134,7.269,5.097,5.102,6.247,8.787,3.251,412.7,188.3,401.8,184.6,185.1,299.6,553.6,,
2022-06-23,7.334,5.079,7.29,5.08,5.084,6.157,8.644,3.202,413.2,187.7,408.8,187.8,188.2,295.5,544.2,,
2022-06-24,7.341,5.109,7.34,5.022,5.094,6.188,8.631,3.261,408.0,184.8,407.9,176.1,183.3,292.7,537.0,,
2022-06-27,7.385,5.155,7.428,4.998,5.097,6.249,8.663,3.315,407.0,184.0,411.3,168.3,178.2,293.4,534.8,,
2022-06-28,7.505,5.264,7.614,5.032,5.086,6.382,8.856,3.282,422.3,198.2,433.2,175.0,180.4,310.0,557.4,,
2022-06-29,7.476,5.2,7.632,5.084,5.099,6.323,9.053,3.22,425.6,198.0,441.2,186.4,187.9,310.3,583.3,,
2022-06-30,7.458,5.106,7.501,5.112,5.126,6.242,9.246,3.185,427.3,192.1,431.6,192.7,194.1,305.7,606.1,,
2022-07-01,7.349,5.009,7.336,5.111,5.027,6.149,9.071,3.105,424.4,190.4,423.1,200.6,192.2,304.4,596.6,,
2022-07-04,7.349,5.009,7.336,5.111,5.027,6.149,9.071,3.105,424.4,190.4,423.1,200.6,192.2,304.4,596.6,,
2022-07-05,7.343,4.991,7.316,5.113,5.015,6.063,9.012,3.042,430.1,194.9,427.4,207.1,197.3,302.1,597.0,,
2022-07-06,7.368,5.015,7.339,5.095,5.027,6.082,9.178,3.121,424.7,189.4,421.8,197.4,190.6,296.1,605.7,,
2022-07-07,7.377,5.037,7.327,5.108,5.057,6.106,9.183,3.188,418.9,184.9,413.9,192.0,186.9,291.8,599.5,,
2022-07-08,7.443,5.128,7.354,5.107,5.068,6.206,9.295,3.249,419.4,187.9,410.5,185.8,181.9,295.7,604.6,,
2022-07-11,7.464,5.123,7.378,5.13,5.071,6.208,9.365,3.176,428.8,194.7,420.2,195.4,189.5,303.2,618.9,,
2022-07-12,7.537,5.171,7.472,5.129,5.104,6.235,9.62,3.163,437.4,200.8,430.9,196.6,194.1,307.2,645.7,,
2022-07-13,7.574,5.192,7.555,5.153,5.084,6.256,9.718,3.12,445.4,207.2,443.5,203.3,196.4,313.6,659.8,,
2022-07-14,7.627,5.247,7.663,5.17,5.078,6.329,9.906,3.106,452.1,214.1,455.7,206.4,197.2,322.3,680.0,,
2022-07-15,7.581,5.2,7.664,5.231,5.081,6.299,9.628,3.08,450.1,212.0,458.4,215.1,200.1,321.9,654.8,,
2022-07-18,7.518,5.197,7.588,5.227,5.101,6.247,9.441,3.157,436.1,204.0,443.1,207.0,194.4,309.0,628.4,,
2022-07-19,7.319,5.161,7.469,5.236,5.095,6.146,9.328,3.177,414.2,198.4,429.2,205.9,191.8,296.9,615.1,,
2022-07-20,7.191,5.106,7.252,5.168,5.067,6.051,9.046,3.16,403.1,194.6,409.2,200.8,190.7,289.1,588.6,,
2022-07-21,7.142,5.097,7.272,5.099,5.003,6.025,9.006,3.044,409.8,205.3,422.8,205.5,195.9,298.1,596.2,,
2022-07-22,7.038,5.005,7.148,4.934,4.901,5.922,8.858,2.975,406.3,203.0,417.3,195.9,192.6,294.7,588.3,,
2022-07-25,7.028,4.977,7.1,4.876,4.86,5.954,8.921,3.018,401.0,195.9,408.2,185.8,184.2,293.6,590.3,,
2022-07-26,7.084,4.992,7.129,4.8,4.869,5.99,9.164,3.028,405.6,196.4,410.1,177.2,184.1,296.2,613.6,,
2022-07-27,7.016,4.961,7.07,4.859,4.891,5.964,9.019,3.068,394.8,189.3,400.2,179.1,182.3,289.6,595.1,,
2022-07-28,6.808,4.898,6.945,4.806,4.817,5.895,8.676,3.025,378.3,187.3,392.0,178.1,179.2,287.0,565.1,,
2022-07-29,6.718,4.844,6.836,4.711,4.8,5.829,8.423,3.011,370.7,183.3,382.5,170.0,178.9,281.8,541.2,,
2022-08-01,6.71,4.795,6.828,4.662,4.739,5.782,8.287,2.915,379.5,188.0,391.3,174.7,182.4,286.7,537.2,,
2022-08-02,6.823,4.867,7.021,4.603,4.777,5.852,8.358,3.009,381.4,185.8,401.2,159.4,176.8,284.3,534.9,,
2022-08-03,6.763,4.878,6.983,4.71,4.738,5.833,8.434,2.947,381.6,193.1,403.6,176.3,179.1,288.6,548.7,,
2022-08-04,6.646,4.796,6.84,4.688,4.75,5.709,8.237,2.967,367.9,182.9,387.3,172.1,178.3,274.2,527.0,,
2022-08-05,6.749,4.909,6.918,4.674,4.798,5.807,8.359,3.07,367.9,183.9,384.8,160.4,172.8,273.7,528.9,,
2022-08-08,6.653,4.848,6.853,4.732,4.758,5.742,8.146,2.986,366.7,186.2,386.7,174.6,177.2,275.6,516.0,,
2022-08-09,6.792,4.929,7.001,4.708,4.755,5.863,8.155,2.992,380.0,193.7,400.9,171.6,176.3,287.1,516.3,,
2022-08-10,6.658,4.825,6.848,4.704,4.75,5.705,8.06,3.034,362.4,179.1,381.4,167.0,171.6,267.1,502.6,,
2022-08-11,6.668,4.877,6.82,4.585,4.775,5.794,8.003,3.16,350.8,171.7,366.0,142.5,161.5,263.4,484.3,,
2022-08-12,6.644,4.865,6.835,4.621,4.78,5.791,8.172,3.112,353.2,175.3,372.3,150.9,166.8,267.9,506.0,,
2022-08-15,6.634,4.847,6.808,4.626,4.802,5.792,8.271,3.103,353.1,174.4,370.5,152.3,169.9,268.9,516.8,,
2022-08-16,6.697,4.92,6.908,4.659,4.774,5.843,8.522,3.091,360.6,182.9,381.7,156.8,168.3,275.2,543.1,,
2022-08-17,6.789,5.011,7.036,4.721,4.825,5.907,8.685,3.154,363.5,185.7,388.2,156.7,167.1,275.3,553.1,,
2022-08-18,6.783,5.023,7.099,4.825,4.817,5.894,8.621,3.138,364.5,188.5,396.1,168.7,167.9,275.6,548.3,,
2022-08-19,6.907,5.218,7.263,4.854,4.869,5.99,8.823,3.215,369.2,200.3,404.8,163.9,165.4,277.5,560.8,,
2022-08-22,6.999,5.365,7.414,4.961,4.925,6.072,9.049,3.227,377.2,213.8,418.7,173.4,169.8,284.5,582.2,,
2022-08-23,6.958,5.309,7.431,4.951,4.968,6.025,8.908,3.257,370.1,205.2,417.4,169.4,171.1,276.8,565.1,,
2022-08-24,6.921,5.291,7.401,4.914,4.987,5.996,8.727,3.314,360.7,197.7,408.7,160.0,167.3,268.2,541.3,,
2022-08-25,6.84,5.217,7.28,4.868,4.96,5.914,8.6,3.242,359.8,197.5,403.8,162.6,171.8,267.2,535.8,,
2022-08-26,6.851,5.213,7.281,4.834,4.937,5.948,8.631,3.194,365.7,201.9,408.7,164.0,174.3,275.4,543.7,,
2022-08-29,6.952,5.334,7.479,5.001,4.972,6.06,8.695,3.242,371.0,209.2,423.7,175.9,173.0,281.8,545.3,,
2022-08-30,6.926,5.354,7.558,4.967,4.966,6.062,8.842,3.218,370.8,213.6,434.0,174.9,174.8,284.4,562.4,,
2022-08-31,6.98,5.439,7.605,5.004,5.043,6.13,8.897,3.294,368.6,214.5,431.1,171.0,174.9,283.6,560.3,,
2022-09-01,7.017,5.584,7.685,5.13,5.156,6.264,9.114,3.362,365.5,222.2,432.3,176.8,179.4,290.2,575.2,,
2022-09-02,6.989,5.526,7.652,5.186,5.147,6.254,8.884,3.347,364.2,217.9,430.5,183.9,180.0,290.7,553.7,,
2022-09-05,6.989,5.526,7.652,5.186,5.147,6.254,8.884,3.347,364.2,217.9,430.5,183.9,180.0,290.7,553.7,,
2022-09-06,7.079,5.572,7.787,5.236,5.239,6.412,9.002,3.503,357.6,206.9,428.4,173.3,173.6,290.9,549.9,,
2022-09-07,6.988,5.476,7.686,5.197,5.21,6.294,8.992,3.413,357.5,206.3,427.3,178.4,179.7,288.1,557.9,,
2022-09-08,6.987,5.426,7.621,5.12,5.221,6.252,8.891,3.477,351.0,194.9,414.4,164.3,174.4,277.5,541.4,,
2022-09-09,6.955,5.348,7.475,5.294,5.187,6.206,8.62,3.449,350.6,189.9,402.6,184.5,173.8,275.7,517.1,,
2022-09-12,6.954,5.372,7.278,5.294,5.206,6.178,8.554,3.514,344.0,185.8,376.4,178.0,169.2,266.4,504.0,,
2022-09-13,7.005,5.492,7.438,5.269,5.188,6.286,8.858,3.489,351.6,200.3,394.9,178.0,169.9,279.7,536.9,,
2022-09-14,7.021,5.55,7.471,5.395,5.21,6.281,8.858,3.459,356.2,209.1,401.2,193.6,175.1,282.2,539.9,,
2022-09-15,7.045,5.479,7.489,5.393,5.236,6.299,8.955,3.468,357.7,201.1,402.1,192.5,176.8,283.1,548.7,,
2022-09-16,7.097,5.54,7.629,5.449,5.258,6.376,9.044,3.515,358.2,202.5,411.4,193.4,174.3,286.1,552.9,,
2022-09-19,7.123,5.534,7.675,5.481,5.264,6.375,9.057,3.517,360.6,201.7,415.8,196.4,174.7,285.8,554.0,,
2022-09-20,7.176,5.591,7.813,5.49,5.332,6.438,9.112,3.573,360.3,201.8,424.0,191.7,175.9,286.5,553.9,,
2022-09-21,7.107,5.534,7.691,5.524,5.288,6.393,9.012,3.505,360.2,202.9,418.6,201.9,178.3,288.8,550.7,,
2022-09-22,7.191,5.604,7.852,5.562,5.406,6.511,9.081,3.642,354.9,196.2,421.0,192.0,176.4,286.9,543.9,,
2022-09-23,7.271,5.688,8.024,5.7,5.461,6.602,9.315,3.608,366.3,208.0,441.6,209.2,185.3,299.4,570.7,,
2022-09-26,7.567,5.862,8.301,5.804,5.592,6.762,9.53,3.742,382.5,212.0,455.9,206.2,185.0,302.0,578.8,,
2022-09-27,7.688,6.024,8.55,5.827,5.618,6.927,9.7,3.827,386.1,219.7,472.3,200.0,179.1,310.0,587.3,,
2022-09-28,7.446,5.903,8.358,6.113,5.682,6.81,9.71,3.7,374.6,220.3,465.8,241.3,198.2,311.0,601.0,,
2022-09-29,7.514,5.937,8.473,6.084,5.721,6.872,9.879,3.726,378.8,221.1,474.7,235.8,199.5,314.6,615.3,,
2022-09-30,7.437,5.939,8.42,5.986,5.749,6.841,9.769,3.779,365.8,216.0,464.1,220.7,197.0,306.2,599.0,,
2022-10-03,7.25,5.791,8.174,6.003,5.678,6.661,9.614,3.68,357.0,211.1,449.4,232.3,199.8,298.1,593.4,,
2022-10-04,7.157,5.641,7.93,5.87,5.628,6.521,9.277,3.696,346.1,194.5,423.4,217.4,193.2,282.5,558.1,,
2022-10-05,7.314,5.764,8.148,5.895,5.646,6.627,9.508,3.756,355.8,200.8,439.2,213.9,189.0,287.1,575.2,,
2022-10-06,7.36,5.84,8.26,5.9,5.7,6.67,9.39,3.79,357.0,205.0,447.0,211.0,191.0,288.0,560.0,,
2022-10-07,7.461,5.985,8.499,5.944,5.784,6.8,9.414,3.844,361.7,214.1,465.5,210.0,194.0,295.6,557.0,,
2022-10-10,7.461,5.985,8.499,5.944,5.784,6.8,9.414,3.844,361.7,214.1,465.5,210.0,194.0,295.6,557.0,,
2022-10-11,7.566,6.057,8.729,6.208,5.949,6.88,9.56,3.924,364.2,213.3,480.5,228.4,202.5,295.6,563.6,,
2022-10-12,7.614,6.058,8.704,6.19,5.997,6.887,9.637,3.876,373.8,218.2,482.8,231.4,212.1,301.1,576.1,,
2022-10-13,7.694,6.132,8.732,6.163,6.124,6.957,9.93,3.918,377.6,221.4,481.4,224.5,220.6,303.9,601.2,,
2022-10-14,7.723,6.172,8.794,6.162,6.132,7.046,9.962,3.995,372.8,217.7,479.9,216.7,213.7,305.1,596.7,,
2022-10-17,7.698,6.128,8.756,6.274,6.14,7.004,9.883,4.022,367.6,210.6,473.4,225.2,211.8,298.2,586.1,,
2022-10-18,7.642,6.101,8.728,6.29,6.129,6.956,9.843,4.031,361.1,207.0,469.7,225.9,209.8,292.5,581.2,,
2022-10-19,7.727,6.241,9.017,6.289,6.203,7.077,9.869,4.126,360.1,211.5,489.1,216.3,207.7,295.1,574.3,,
2022-10-20,7.742,6.331,9.343,6.359,6.304,7.197,9.937,4.221,352.1,211.0,512.2,213.8,208.3,297.6,571.6,,
2022-10-21,7.716,6.395,9.327,6.517,6.502,7.247,10.063,4.339,337.7,205.6,498.8,217.8,216.3,290.8,572.4,,
2022-10-24,7.665,6.361,9.257,6.491,6.481,7.183,9.949,4.381,328.4,198.0,487.6,211.0,210.0,280.2,556.8,,
2022-10-25,7.615,6.192,8.784,6.502,6.342,6.998,9.597,4.26,335.5,193.2,452.4,224.2,208.2,273.8,533.7,,
2022-10-26,7.619,6.079,8.659,6.295,6.142,6.895,9.406,4.14,347.9,193.9,451.9,215.5,200.2,275.5,526.6,,
2022-10-27,7.641,6.037,8.306,6.247,6.102,6.829,9.384,4.086,355.5,195.1,422.0,216.1,201.6,274.3,529.8,,
2022-10-28,7.522,6.046,8.278,6.16,6.11,6.808,9.383,4.145,337.7,190.1,413.3,201.5,196.5,266.3,523.8,,
2022-10-31,7.626,6.153,8.512,6.157,6.102,6.903,9.453,4.167,345.9,198.6,434.5,199.0,193.5,273.6,528.6,,
2022-11-01,7.54,6.08,8.507,6.152,6.067,6.858,9.419,4.094,344.6,198.6,441.3,205.8,197.3,276.4,532.5,,
2022-11-02,7.561,6.117,8.625,6.141,6.139,6.885,9.381,4.143,341.8,197.4,448.2,199.8,199.6,274.2,523.8,,
2022-11-03,7.662,6.184,8.721,6.246,6.205,6.959,9.588,4.184,347.8,200.0,453.7,206.2,202.1,277.5,540.4,,
2022-11-04,7.645,6.165,8.637,6.263,6.187,6.921,9.415,4.25,339.5,191.5,438.7,201.3,193.7,267.1,516.5,,
2022-11-07,7.65,6.11,8.45,6.23,6.16,6.83,9.28,4.32,333.0,179.0,413.0,191.0,184.0,251.0,496.0,,
2022-11-08,7.701,6.063,8.319,6.13,6.148,6.797,9.283,4.277,342.4,178.6,404.2,185.3,187.1,252.0,500.6,,
2022-11-09,7.805,6.07,8.403,6.096,6.123,6.842,9.304,4.27,353.5,180.0,413.3,182.6,185.3,257.2,503.4,,
2022-11-10,7.587,5.817,7.92,6.12,5.871,6.517,8.956,4.018,356.9,179.9,390.2,210.2,185.3,249.9,493.8,,
2022-11-11,7.587,5.817,7.92,6.12,5.871,6.517,8.956,4.018,356.9,179.9,390.2,210.2,185.3,249.9,493.8,,
2022-11-14,7.546,5.728,7.798,5.783,5.793,6.462,8.657,4.038,350.8,169.0,376.0,174.5,175.5,242.4,461.9,,
2022-11-15,7.305,5.632,7.654,5.744,5.706,6.363,8.45,3.963,334.2,166.9,369.1,178.1,174.3,240.0,448.7,,
2022-11-17,7.341,5.6,7.773,5.708,5.613,6.294,8.881,3.877,346.4,172.3,389.6,183.1,173.6,241.7,500.4,,
2022-11-18,7.365,5.63,7.831,5.818,5.65,6.31,8.819,3.929,343.6,170.1,390.2,188.9,172.1,238.1,489.0,,
2022-11-21,7.332,5.621,7.809,5.843,5.642,6.282,8.822,3.9,343.2,172.1,390.9,194.3,174.2,238.2,492.2,,
2022-11-22,7.21,5.576,7.71,5.832,5.601,6.22,8.69,3.826,338.4,175.0,388.4,200.6,177.5,239.4,486.4,,
2022-11-23,7.14,5.525,7.663,5.74,5.511,6.171,8.503,3.731,340.9,179.4,393.2,200.9,178.0,244.0,477.2,,
2022-11-24,7.14,5.525,7.663,5.74,5.511,6.171,8.503,3.731,340.9,179.4,393.2,200.9,178.0,244.0,477.2,,
2022-11-25,7.127,5.509,7.664,5.569,5.385,6.159,8.369,3.737,339.0,177.2,392.7,183.2,164.8,242.2,463.2,,
2022-11-28,7.116,5.451,7.725,5.52,5.353,6.133,8.407,3.723,339.3,172.8,400.2,179.7,163.0,241.0,468.4,,
2022-11-29,7.012,5.417,7.747,5.484,5.402,6.079,8.368,3.804,320.8,161.3,394.3,168.0,159.8,227.5,456.4,,
2022-11-30,6.922,5.404,7.684,5.501,5.381,6.052,8.349,3.738,318.4,166.6,394.6,176.3,164.3,231.4,461.1,,
2022-12-01,6.805,5.281,7.516,5.399,5.283,5.891,8.598,3.601,320.4,168.0,391.5,179.8,168.2,229.0,499.7,,
2022-12-02,6.75,5.23,7.31,5.35,5.29,5.88,8.51,3.55,320.0,168.0,376.0,180.0,174.0,233.0,496.0,,
2022-12-05,6.794,5.246,7.375,5.336,5.27,5.949,8.407,3.587,320.7,165.9,378.8,174.9,168.3,236.2,482.0,,
2022-12-06,6.859,5.259,7.497,5.408,5.271,6.002,8.504,3.544,331.5,171.5,395.3,186.4,172.7,245.8,496.0,,
2022-12-07,6.791,5.178,7.423,5.447,5.225,5.835,8.445,3.434,335.7,174.4,398.9,201.3,179.1,240.1,501.1,,
2022-12-08,6.768,5.115,7.334,5.351,5.199,5.812,8.397,3.432,333.6,168.3,390.2,191.9,176.7,238.0,496.5,,
2022-12-09,6.789,5.148,7.34,5.339,5.219,5.848,8.414,3.562,322.7,158.6,377.8,177.7,165.7,228.6,485.2,,
