tanggal,0.08,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,39
2009-01-15,10.2442,11.3349,11.8938,12.1406,12.2467,12.2927,12.3154,12.3313,12.347,12.3648,12.385,12.4072,12.4307,12.4548,12.4791,12.503,12.5261,12.5483,12.5693,12.5891,12.6075,12.6246,12.6404,12.655,12.6682,12.6803,12.6914,12.7013,12.7104,12.7185,12.7258,,,,,,,,,,
2009-01-16,10.2969,10.8721,11.37,11.661,11.8179,11.9082,11.9713,12.0261,12.0795,12.1333,12.1871,12.2398,12.2902,12.3377,12.3817,12.4219,12.4582,12.4908,12.5198,12.5454,12.5679,12.5877,12.6048,12.6198,12.6327,12.6438,12.6534,12.6616,12.6687,12.6747,12.6799,,,,,,,,,,
2009-01-19,10.3312,10.6721,11.1806,11.5516,11.7755,11.9014,11.9728,12.0179,12.052,12.0826,12.1129,12.1439,12.1756,12.2074,12.2388,12.2695,12.2991,12.3272,12.3537,12.3784,12.4014,12.4227,12.4422,12.46,12.4763,12.491,12.5044,12.5164,12.5272,12.537,12.5457,,,,,,,,,,
2009-01-20,10.3124,10.7856,11.2862,11.6451,11.8727,12.0095,12.0914,12.1431,12.1793,12.2084,12.2344,12.2594,12.284,12.3084,12.3325,12.3559,12.3785,12.4001,12.4205,12.4397,12.4576,12.4743,12.4896,12.5038,12.5167,12.5285,12.5392,12.5489,12.5577,12.5656,12.5727,,,,,,,,,,
2009-01-21,10.0765,11.0573,11.5969,11.8631,12.0003,12.0791,12.1327,12.1764,12.2165,12.255,12.2926,12.3289,12.3634,12.3959,12.4259,12.4535,12.4785,12.501,12.5211,12.539,12.5547,12.5686,12.5807,12.5912,12.6004,12.6084,12.6152,12.6211,12.6262,12.6306,12.6344,,,,,,,,,,
2009-01-22,9.8358,10.508,10.9783,11.2735,11.4608,11.5841,11.6712,11.7391,11.7977,11.8525,11.9061,11.9594,12.0125,12.0648,12.1157,12.1648,12.2113,12.2549,12.2953,12.3324,12.3661,12.3965,12.4237,12.4479,12.4693,12.4881,12.5046,12.5189,12.5313,12.542,12.5512,,,,,,,,,,
2009-01-23,9.8468,10.4965,10.9546,11.2135,11.3641,11.4668,11.5523,11.6335,11.7139,11.7933,11.8702,11.9431,12.0109,12.0728,12.1286,12.1783,12.2221,12.2605,12.2938,12.3226,12.3473,12.3685,12.3865,12.4018,12.4148,12.4257,12.435,12.4427,12.4492,12.4546,12.4592,,,,,,,,,,
2009-01-27,9.8282,10.5816,10.9176,11.1082,11.2701,11.4287,11.5825,11.7253,11.8523,11.9614,12.0527,12.1275,12.1879,12.2358,12.2736,12.3031,12.3259,12.3434,12.3569,12.3671,12.3748,12.3807,12.3851,12.3884,12.3909,12.3927,12.3941,12.3951,12.3959,12.3965,12.3969,,,,,,,,,,
2009-01-28,9.6356,10.1892,10.5452,10.7883,10.9852,11.1621,11.3271,11.4812,11.623,11.7512,11.865,11.9645,12.0501,12.1231,12.1846,12.2359,12.2785,12.3135,12.3422,12.3656,12.3846,12.3999,12.4123,12.4222,12.4302,12.4365,12.4416,12.4456,12.4488,12.4513,12.4533,,,,,,,,,,
2009-01-29,9.6162,10.2498,10.6087,10.8229,10.9915,11.1513,11.3098,11.4644,11.6103,11.7436,11.8621,11.9653,12.0534,12.1276,12.1894,12.2403,12.282,12.3158,12.3431,12.365,12.3826,12.3966,12.4076,12.4164,12.4234,12.4288,12.4331,12.4364,12.4391,12.4411,12.4427,,,,,,,,,,
2009-01-30,9.6193,10.2743,10.5977,10.7877,10.9485,11.1092,11.2722,11.4319,11.5821,11.7189,11.8399,11.9448,12.034,12.1089,12.171,12.222,12.2637,12.2973,12.3244,12.3462,12.3635,12.3772,12.3881,12.3967,12.4034,12.4088,12.4129,12.4162,12.4187,12.4207,12.4222,,,,,,,,,,
2009-02-02,9.6291,10.2024,10.5961,10.8549,11.0563,11.2374,11.4104,11.5761,11.7315,11.8738,12.0009,12.1123,12.2082,12.2896,12.3579,12.4147,12.4615,12.4999,12.5311,12.5563,12.5767,12.5931,12.6062,12.6166,12.6249,12.6315,12.6367,12.6408,12.6441,12.6466,12.6486,,,,,,,,,,
2009-02-03,9.6139,10.2645,10.6085,10.784,10.9294,11.0896,11.2661,11.4479,11.624,11.7867,11.9321,12.0585,12.1664,12.2571,12.3324,12.3943,12.4447,12.4856,12.5185,12.5448,12.5658,12.5824,12.5956,12.606,12.6142,12.6207,12.6257,12.6296,12.6327,12.6351,12.6369,,,,,,,,,,
2009-02-04,9.0338,10.2645,10.6533,10.7872,10.8994,11.0406,11.2073,11.3847,11.5598,11.7238,11.8717,12.0016,12.1135,12.2083,12.2876,12.3534,12.4074,12.4515,12.4872,12.516,12.5392,12.5577,12.5725,12.5843,12.5936,12.601,12.6068,12.6113,12.6149,12.6177,12.62,,,,,,,,,,
2009-02-05,9.0408,10.3295,10.8562,11.0844,11.2402,11.3907,11.5472,11.7049,11.8567,11.9968,12.1223,12.2319,12.3258,12.4051,12.4712,12.5259,12.5706,12.607,12.6364,12.6601,12.6791,12.6942,12.7062,12.7158,12.7233,12.7293,12.7339,12.7376,12.7405,12.7427,12.7445,,,,,,,,,,
2009-02-06,9.085,10.1923,10.7128,10.9788,11.1712,11.3482,11.5221,11.6907,11.8488,11.9924,12.1193,12.2292,12.3225,12.4007,12.4655,12.5187,12.562,12.597,12.6251,12.6476,12.6655,12.6797,12.6909,12.6997,12.7067,12.7121,12.7164,12.7197,12.7223,12.7243,12.7259,,,,,,,,,,
2009-02-09,9.0567,10.331,10.8746,11.1155,11.2759,11.4263,11.5813,11.7382,11.8902,12.0321,12.1604,12.2736,12.3717,12.4552,12.5256,12.5843,12.6328,12.6727,12.7052,12.7316,12.7529,12.7701,12.7839,12.7949,12.8037,12.8106,12.8162,12.8206,12.8241,12.8268,12.829,,,,,,,,,,
2009-02-10,9.0182,10.393,10.9588,11.2485,11.4741,11.682,11.8738,12.0441,12.1892,12.3089,12.4051,12.481,12.5399,12.585,12.6192,12.6449,12.6641,12.6784,12.6889,12.6966,12.7023,12.7064,12.7094,12.7116,12.7132,12.7143,12.7151,12.7157,12.7161,12.7164,12.7166,,,,,,,,,,
2009-02-11,8.7355,10.7096,11.3758,11.6704,11.8895,12.0839,12.2538,12.395,12.5076,12.5943,12.6594,12.7074,12.7423,12.7673,12.7851,12.7977,12.8064,12.8126,12.8168,12.8197,12.8217,12.8231,12.824,12.8247,12.8251,12.8254,12.8256,12.8257,12.8258,12.8259,12.8259,,,,,,,,,,
2009-02-12,8.7522,10.5971,11.1642,11.4182,11.6693,11.9418,12.2029,12.4267,12.6036,12.7354,12.8293,12.894,12.9374,12.9658,12.9842,12.9959,13.0032,13.0077,13.0105,13.0122,13.0132,13.0138,13.0142,13.0144,13.0146,13.0146,13.0147,13.0147,13.0147,13.0147,13.0147,,,,,,,,,,
2009-02-13,8.7758,10.5758,11.2313,11.54,11.7903,12.0364,12.2735,12.4898,12.6778,12.8353,12.9636,13.066,13.1464,13.2087,13.2564,13.2926,13.32,13.3405,13.3558,13.3672,13.3756,13.3818,13.3863,13.3896,13.3921,13.3938,13.3951,13.3961,13.3967,13.3972,13.3976,,,,,,,,,,
2009-02-16,8.7624,10.6493,11.3434,11.6446,11.8699,12.0908,12.3101,12.5172,12.7034,12.8646,13.0001,13.1115,13.2015,13.2733,13.3299,13.3741,13.4084,13.4349,13.4551,13.4706,13.4823,13.4912,13.4979,13.5029,13.5067,13.5095,13.5116,13.5132,13.5144,13.5153,13.5159,,,,,,,,,,
