tanggal,Malaysia,Mexico,Thailand,China,Indonesia,Philipina,India,South_Africa,Brazil,Turki,Argentina,USA,Chile,Colombia,German,Japan,Polandia,Portugal,Vietnam,Singapore,South_Korea,Ukraine,Australia,Hongkong,Shanghai,Indonesia_LQ45,SP_500,NASDAQ,FTSE,CAC_40
2025-07-17,1520.94,56714.92,1198.11,3516.825,7287.021,6295.55,82259.24,97353.34,135564.74,10370.71,2066134.0,44484.49,8210.46,1745.28,24370.93,39901.19,106681.7,5018.19,1490.01,4161.43,3192.29,492.79,8639.025,24498.95,4034.49,787.709,6297.36,20885.65,8972.64,7822.0
2025-07-18,1525.86,56273.45,1206.58,3534.483,7311.915,6303.72,81757.73,98687.07,133381.58,10366.16,2075286.0,44342.19,8184.5,1733.54,24289.51,39819.11,108431.7,5001.77,1497.28,4189.5,3188.07,492.79,8757.175,24825.66,4058.55,785.207,6296.79,20895.66,8992.12,7822.67
2025-07-21,1524.59,55841.3,1208.13,3559.791,7398.192,6352.74,82200.34,99653.78,134166.72,10616.18,2042466.0,44323.07,8125.16,1742.56,24307.8,39819.11,107995.8,5010.69,1485.05,4207.13,3210.81,492.79,8668.168,24994.14,4085.61,788.807,6305.6,20974.17,9012.99,7798.22
2025-07-22,1519.4,55517.81,1191.75,3581.861,7344.736,6355.69,82186.81,99324.53,134035.72,10616.09,2010482.0,44502.44,8118.91,1727.55,24041.9,39774.92,107395.6,5070.44,1509.54,4208.26,3169.94,492.79,8677.172,25130.03,4118.96,782.133,6309.62,20892.69,9023.81,7744.41
2025-07-23,1529.79,56478.9,1219.62,3582.298,7469.23,6462.25,82726.64,100179.8,135368.27,10591.98,2083677.0,45010.29,8140.7,1716.19,24240.82,41171.32,107975.6,5047.73,1512.31,4231.28,3183.77,492.79,8737.156,25538.07,4119.77,790.44,6358.91,21020.02,9061.49,7850.43
2025-07-24,1540.32,57035.9,1212.49,3605.727,7530.902,6444.16,82184.17,99971.12,133807.59,10689.05,2135087.0,44693.91,8141.83,1709.73,24295.93,41826.34,108690.1,5054.49,1521.02,4273.05,3190.45,492.79,8709.409,25667.18,4149.04,799.802,6363.35,21057.96,9138.37,7818.28
2025-07-25,1533.76,57323.14,1217.15,3593.655,7543.503,6413.18,81463.09,98918.87,133524.18,10642.6,2197099.0,44901.92,8221.9,1709.23,24217.5,41456.23,108552.8,5057.34,1531.13,4261.06,3196.05,492.79,8666.855,25388.35,4127.16,794.511,6388.64,21108.32,9120.31,7834.58
2025-07-28,1529.38,57083.56,1217.15,3597.937,7614.768,6379.75,80891.02,98696.39,132129.26,10542.09,2213570.0,44837.56,8074.31,1762.46,23970.36,40998.27,106778.9,5037.58,1557.42,4241.14,3209.52,464.15,8697.707,25562.13,4135.82,803.219,6389.77,21178.58,9081.44,7800.88
2025-07-29,1523.82,57820.79,1233.68,3609.711,7617.907,6325.42,81337.95,99165.06,132725.68,10487.25,2304343.0,44632.99,8121.43,1757.87,24217.37,40674.55,108041.1,5049.32,1493.41,4229.41,3230.57,464.15,8704.614,25524.45,4152.02,805.058,6370.86,21098.29,9136.32,7857.36
2025-07-30,1524.5,57395.85,1244.14,3615.717,7549.888,6318.23,81481.86,99314.7,133989.74,10618.97,2306756.0,44461.28,8121.45,1759.9,24262.22,40654.7,108896.7,5033.62,1507.63,4219.41,3254.47,464.15,8756.366,25176.93,4151.24,798.15,6362.9,21129.67,9136.94,7861.96
2025-07-31,1513.25,57397.93,1242.35,3573.208,7484.337,6252.73,81185.58,98519.51,133071.05,10743.2,2319511.0,44130.98,8186.1,1772.88,24065.47,41069.82,107885.5,5060.67,1502.52,4173.77,3245.44,464.15,8742.844,24773.33,4075.59,790.469,6339.39,21122.45,9132.81,7771.97
2025-08-01,1533.35,56900.07,1218.33,3559.952,7537.768,6306.13,80599.91,97744.15,132437.39,10746.98,2278849.0,43588.58,8161.33,1751.56,23425.97,40799.6,105684.5,4989.84,1495.21,4153.83,3119.41,464.15,8662.05,24507.81,4054.93,796.823,6238.01,20650.13,9068.58,7546.16
2025-08-04,1526.98,56650.26,1229.4,3583.309,7464.645,6348.65,81018.72,99312.06,132971.2,10853.49,2287329.0,44173.64,8209.84,1751.55,23757.69,40290.7,106574.6,5056.52,1528.19,4197.23,3147.75,464.15,8663.727,24733.45,4070.7,787.745,6329.94,21053.58,9128.3,7632.01
2025-08-05,1538.64,57071.56,1246.96,3617.598,7515.185,6353.63,80710.25,99674.14,133151.3,10849.96,2346867.0,44111.74,8195.17,1761.81,23846.07,40549.54,106169.3,5047.95,1547.15,4208.58,3198.0,463.47,8770.402,24902.53,4103.45,796.211,6299.19,20916.55,9142.73,7621.04
2025-08-06,1541.48,57154.22,1264.47,3633.995,7503.75,6370.65,80543.99,100152.8,134537.62,10901.01,2415041.0,44193.12,8247.31,1774.53,23924.36,40794.86,108259.3,5062.52,1573.71,4227.7,3198.14,463.47,8843.667,24910.63,4113.49,789.586,6345.06,21169.42,9164.31,7635.03
2025-08-07,1549.11,58260.88,1265.15,3639.667,7490.183,6364.69,80623.26,100643.4,136527.61,10956.05,2349021.0,43968.64,8360.9,1774.53,24192.5,41059.15,110046.8,5063.79,1581.81,4258.15,3227.68,463.18,8831.373,25081.63,4114.67,795.569,6340.0,21242.7,9100.77,7709.32
2025-08-08,1556.98,58070.17,1259.07,3635.128,7533.385,6339.38,79857.79,100855.2,135913.25,10972.63,2300926.0,44175.61,8520.53,1802.78,24162.86,41820.48,110917.4,5077.29,1584.95,4239.83,3210.01,463.18,8807.116,24858.82,4104.97,792.884,6389.45,21450.02,9095.73,7743.0
2025-08-11,1563.24,58342.87,1259.07,3647.547,7605.925,6254.36,80604.08,100630.4,135623.15,11038.32,2303302.0,43975.09,8591.5,1812.81,24081.34,41820.48,110092.8,5045.05,1596.86,4232.78,3206.77,463.18,8844.773,24906.81,4122.51,799.591,6373.45,21385.4,9129.71,7698.52
2025-08-12,1567.9,58675.04,1259.07,3665.918,7791.697,6289.85,80235.59,101271.2,137913.68,10954.5,2311836.0,44458.61,8585.6,1824.32,24024.78,42718.17,110683.4,5050.46,1608.22,4220.72,3189.91,463.18,8880.799,24969.68,4143.83,823.259,6445.76,21681.9,9147.81,7753.42
2025-08-13,1586.6,58477.57,1277.43,3683.465,7892.911,6325.09,80539.91,102278.4,136687.32,10949.95,2287631.0,44922.27,8737.86,1826.99,24185.59,43274.67,110781.9,5051.9,1611.6,4272.76,3224.37,463.18,8827.111,25613.67,4176.58,829.854,6466.58,21713.14,9165.23,7804.97
2025-08-14,1581.05,58167.27,1266.67,3666.443,7931.251,6291.85,80597.66,101993.0,136355.78,10824.55,2188543.0,44911.26,8739.42,1845.64,24377.5,42649.26,109366.7,5041.81,1640.69,4256.52,3225.66,463.18,8873.761,25519.32,4173.31,826.913,6468.54,21710.67,9177.24,7870.34
2025-08-15,1576.34,58320.48,1259.42,3696.771,7898.375,6315.93,80597.66,101950.3,136340.77,10870.57,2188543.0,44946.12,8739.42,1856.83,24359.3,43378.31,109366.7,5081.36,1630.0,4230.53,3225.66,463.18,8938.565,25270.07,4202.35,821.062,6449.8,21622.98,9138.9,7923.45
2025-08-18,1584.96,58319.7,1242.31,3728.027,7898.375,6288.88,81273.75,101142.6,137321.64,10929.77,2198382.0,44911.82,8827.17,1856.83,24314.77,43714.31,109911.6,5154.28,1636.37,4187.38,3177.28,463.18,8959.27,25176.85,4239.41,821.062,6449.15,21629.77,9157.74,7884.05
2025-08-19,1590.24,58462.79,1235.76,3727.288,7862.949,6277.67,81644.39,101196.1,134432.26,10962.02,2092206.0,44922.27,8736.84,1853.52,24423.07,43546.29,111227.5,5210.53,1654.2,4216.19,3151.56,463.18,8896.155,25122.9,4223.37,815.231,6411.37,21314.95,9189.22,7979.08
2025-08-20,1588.21,58221.47,1248.13,3766.21,7943.825,6277.87,81857.84,101055.9,134666.46,11134.73,2081951.0,44938.31,8683.66,1855.31,24276.97,42888.55,110797.0,5219.9,1664.36,4219.54,3130.09,463.18,8917.974,25165.94,4271.4,826.954,6395.78,21172.86,9288.14,7973.03
2025-08-21,1592.87,58663.97,1244.79,3771.099,7890.715,6277.87,82000.71,101750.5,134510.85,11313.9,2103163.0,44785.5,8725.72,1852.35,24293.34,42610.17,112002.8,5242.41,1688.0,4230.9,3141.74,463.18,9019.088,25104.61,4288.07,828.98,6370.17,21100.31,9309.2,7938.29
2025-08-22,1597.47,59225.48,1253.39,3825.759,7858.851,6281.58,81306.85,102723.5,137968.15,11372.33,2106200.0,45631.74,8854.26,1858.45,24363.09,42633.29,107648.5,5218.19,1645.47,4253.02,3168.73,463.18,8967.424,25339.14,4378.0,822.216,6466.91,21496.54,9321.4,7969.69
2025-08-25,1602.45,58492.13,1262.67,3883.562,7926.907,6281.58,81635.91,102978.5,138025.17,11477.8,2021852.0,45282.47,8883.36,1850.02,24273.12,42807.82,108528.4,5179.22,1614.03,4256.49,3209.86,463.18,8972.414,25829.91,4469.22,828.917,6439.32,21449.29,9321.4,7843.04
2025-08-26,1581.59,58132.4,1251.26,3868.382,7905.757,6145.24,80786.54,102433.2,137771.39,11529.81,2033345.0,45418.07,8827.0,1855.52,24152.87,42394.4,108534.1,5141.0,1667.63,4243.71,3179.36,463.18,8935.589,25524.92,4452.59,817.61,6465.94,21544.27,9265.8,7709.81
2025-08-27,1587.91,58647.52,1248.03,3800.35,7936.176,6273.34,80786.54,102006.8,139205.81,11359.01,1974151.0,45565.23,8884.47,1843.98,24046.21,42520.27,106857.6,5131.09,1672.78,4245.57,3187.16,463.18,8960.524,25201.76,4386.13,813.47,6481.4,21590.14,9255.5,7743.93
2025-08-28,1587.07,59151.68,1250.09,3843.597,7952.088,6190.19,80080.57,101858.9,141049.2,11368.78,1997379.0,45636.9,8920.99,1838.34,24039.92,42828.79,106030.7,5122.25,1680.86,4253.78,3196.32,463.18,8979.97,24998.82,4463.78,811.568,6501.86,21705.16,9216.82,7762.6
2025-08-29,1575.12,58708.86,1236.61,3857.927,7830.493,6155.57,79809.65,101835.6,141422.26,11288.05,1984845.0,45544.88,8899.91,1845.6,23902.21,42718.47,104775.5,5093.28,1682.21,4269.7,3186.01,463.18,8973.077,25077.62,4496.76,797.115,6460.26,21455.55,9187.34,7703.9
2025-09-01,1575.12,58865.03,1244.48,3875.531,7736.066,6140.35,80364.49,101899.0,141283.01,11279.95,1939743.0,45544.88,8922.0,1842.81,24037.33,42188.79,103939.7,5128.81,1682.21,4276.07,3142.93,463.18,8927.745,25617.42,4523.71,788.701,6460.26,21455.55,9196.34,7707.9
2025-09-02,1576.7,59747.88,1248.78,3858.133,7801.585,6128.89,80157.88,101167.2,140335.16,10877.52,1975730.0,45295.81,8991.5,1829.25,23487.33,42310.49,103935.9,5045.36,1682.21,4298.51,3172.35,463.18,8900.566,25496.55,4490.45,793.249,6415.54,21279.63,9116.69,7654.25
2025-09-03,1578.52,59651.57,1259.31,3813.557,7885.863,6082.93,80567.71,101514.9,139863.63,10737.68,1933987.0,45271.23,9062.92,1828.13,23594.8,41938.89,104459.0,5026.44,1681.3,4289.33,3184.42,463.18,8738.796,25343.43,4459.83,798.695,6448.26,21497.73,9177.99,7719.71
2025-09-04,1578.15,59867.62,1252.55,3765.876,7867.348,6106.92,80718.01,100433.0,140993.25,10828.93,1990320.0,45621.29,9175.32,1853.79,23770.33,42580.27,105999.0,5090.93,1696.29,4296.83,3200.83,463.18,8826.527,25058.51,4365.21,799.804,6502.08,21707.69,9216.87,7698.92
2025-09-05,1578.15,60479.76,1264.8,3812.514,7867.348,6149.13,80710.76,101532.3,142640.14,10729.49,1997624.0,45400.86,9210.68,1862.87,23596.98,43018.75,105563.3,5061.44,1666.97,4307.08,3205.12,463.18,8871.233,25417.98,4460.32,799.804,6481.5,21700.39,9208.21,7674.78
2025-09-08,1585.59,60649.76,1266.11,3826.841,7766.849,6101.86,80787.3,102771.8,141791.58,10449.36,1732924.0,45514.95,9089.29,1871.14,23807.13,43643.81,107523.3,5088.84,1624.53,4308.52,3219.59,463.18,8849.588,25633.91,4467.57,783.591,6495.15,21798.7,9221.44,7734.84
2025-09-09,1586.81,60679.53,1276.08,3807.292,7628.605,6122.71,81101.32,103227.7,141618.29,10486.09,1728447.0,45711.34,8985.16,1867.99,23718.45,43459.29,106641.6,5049.65,1637.32,4297.57,3260.05,463.18,8803.543,25938.13,4436.26,769.925,6512.61,21879.49,9242.53,7749.39
2025-09-10,1590.75,60489.19,1278.05,3812.221,7699.007,6120.09,81425.15,103587.7,142348.7,10586.32,1825228.0,45490.92,8973.69,1873.17,23632.95,43837.67,105682.9,5087.51,1643.26,4346.46,3314.53,463.18,8830.43,26200.26,4445.36,782.126,6532.04,21886.06,9225.39,7761.32
2025-09-11,1582.85,61553.58,1288.03,3875.309,7747.905,6126.89,81548.73,103927.4,143150.84,10382.89,1805182.0,46108.0,9151.39,1854.57,23703.65,44372.5,107084.9,5099.64,1657.75,4355.82,3344.2,463.18,8805.03,26086.32,4548.03,794.844,6587.47,22043.07,9297.58,7823.52
2025-09-12,1600.13,61798.94,1293.62,3870.598,7854.06,6109.21,81904.7,104458.4,142271.58,10372.04,1759874.0,45834.22,8989.75,1845.61,23698.15,44768.12,106413.2,5098.01,1667.26,4344.24,3395.54,463.18,8864.886,26388.16,4522.0,804.74,6584.29,22141.1,9283.29,7825.24
2025-09-15,1600.13,62102.13,1299.78,3860.504,7937.118,6057.43,81785.74,104675.4,143546.58,11000.26,1748702.0,45883.45,9088.53,1847.03,23748.86,44768.12,107484.1,5108.1,1684.9,4338.42,3407.31,463.18,8853.0,26446.56,4533.06,808.799,6615.28,22348.75,9277.03,7896.93
2025-09-16,1600.13,62102.13,1308.19,3861.865,7957.696,6148.74,82380.69,104885.0,144061.74,11182.96,1788269.0,45757.9,9066.03,1838.67,23329.24,44902.27,105950.8,5082.58,1680.9,4337.74,3449.62,463.18,8877.748,26438.51,4523.34,806.936,6606.76,22333.96,9195.66,7818.22
2025-09-17,1611.7,61596.23,1306.69,3876.341,8025.179,6210.66,82693.71,105367.9,145593.63,11165.85,1783520.0,46018.32,9007.14,1834.3,23359.18,44790.38,105617.3,5078.93,1670.97,4323.78,3413.4,463.18,8818.453,26908.39,4551.02,815.222,6600.35,22261.33,9208.37,7786.98
2025-09-18,1598.93,61323.95,1297.01,3831.656,8008.433,6233.62,83013.96,105422.8,145499.49,11048.11,1695530.0,46142.42,9007.14,1823.31,23674.53,45303.43,105564.9,5081.56,1665.18,4312.62,3461.3,463.18,8745.182,26544.85,4498.11,809.304,6631.96,22470.72,9228.11,7854.61
2025-09-19,1598.23,61200.27,1292.72,3820.089,8051.118,6264.49,82626.23,106110.8,145865.11,11294.48,1683960.0,46315.27,9007.14,1858.13,23639.41,45045.81,105381.0,5062.26,1658.62,4302.71,3445.24,463.18,8773.538,26545.1,4501.92,809.985,6664.36,22631.48,9216.67,7853.59
2025-09-22,1603.34,62004.11,1282.54,3828.576,8040.039,6214.83,82159.97,105963.1,145109.25,11468.07,1811038.73,46381.54,9116.93,1871.52,23527.05,45493.66,105325.0,5074.94,1634.45,4297.37,3468.65,463.18,8810.892,26344.14,4522.61,803.895,6693.75,22788.98,9226.68,7830.11
2025-09-23,1603.55,62368.19,1273.2,3821.833,8125.201,6118.54,82102.1,106693.2,146424.94,11331.75,1815381.74,46292.78,9146.8,1871.46,23611.33,45493.66,105866.7,5146.11,1635.26,4302.67,3486.19,463.18,8845.929,26159.12,4519.78,810.582,6656.92,22573.47,9223.32,7872.02
2025-09-24,1599.66,61905.95,1278.41,3853.642,8126.558,6108.72,81715.63,106693.2,146491.75,11366.93,1843318.56,46121.28,9114.79,1880.71,23666.81,45630.31,106520.9,5228.68,1657.46,4290.4,3472.14,463.18,8764.456,26518.65,4566.07,808.774,6637.97,22497.86,9250.43,7827.45
2025-09-25,1598.47,61945.04,1288.26,3853.302,8040.665,6042.28,81159.68,105803.2,145306.23,11377.55,1767848.42,45947.32,9040.46,1875.73,23534.83,45754.93,105561.8,5224.43,1666.09,4273.86,3471.11,463.18,8772.956,26484.68,4593.49,795.699,6604.72,22384.7,9213.98,7795.42
2025-09-26,1609.05,62307.07,1278.74,3828.106,8099.333,6027.12,80426.46,106700.1,145446.66,11151.2,1791046.0,46247.29,9023.05,1863.45,23739.47,45354.99,106570.6,5251.6,1660.7,4265.98,3386.05,463.18,8787.724,26128.2,4550.05,802.613,6643.7,22484.07,9284.83,7870.68
2025-09-29,1610.95,62610.12,1288.07,3862.532,8123.245,5997.6,80364.94,107243.6,146336.8,11048.13,1793185.0,46316.07,8996.57,1874.87,23745.06,45043.75,106524.7,5271.08,1666.48,4269.98,3431.21,463.18,8862.794,26622.88,4620.05,802.445,6661.21,22591.15,9299.84,7880.87
2025-09-30,1611.88,62915.57,1274.17,3882.777,8061.062,5953.46,80267.62,107940.5,146237.02,11012.12,1773440.0,46397.89,8970.68,1872.36,23880.72,44932.63,106363.9,5243.58,1661.7,4300.16,3424.6,463.18,8848.774,26855.56,4640.69,793.981,6688.46,22660.01,9350.43,7895.94
2025-10-01,1620.87,61929.72,1275.03,3882.777,8043.822,6026.03,80983.31,108649.8,145517.35,11220.22,1764590.0,46441.1,8939.37,1862.92,24113.62,44550.85,107121.5,5306.15,1665.05,4323.12,3455.83,463.18,8845.658,26855.56,4640.69,784.491,6711.2,22755.16,9446.43,7966.95
2025-10-02,1637.8,62220.31,1288.29,3882.777,8071.081,6039.76,80983.31,108089.9,143949.64,11082.63,1808661.0,46519.72,8899.67,1848.94,24422.56,44936.73,107695.9,5319.55,1652.71,4395.21,3549.21,463.18,8945.941,27287.12,4640.69,783.293,6715.35,22844.05,9427.73,8056.63
2025-10-03,1635.06,61984.43,1293.61,3882.777,8118.301,6108.86,81207.17,109778.1,144200.65,10858.52,1805024.0,46758.28,8890.29,1861.27,24378.8,45769.5,108016.8,5369.67,1645.82,4411.95,3549.21,463.18,8987.368,27140.92,4640.69,785.194,6715.79,22780.51,9491.25,8081.54
2025-10-06,1638.09,60404.19,1285.64,3882.777,8139.894,6000.32,81790.12,109925.9,143608.08,10734.87,1802570.0,46694.97,8832.48,1863.19,24378.29,47944.76,107133.1,5420.02,1695.5,4421.71,3549.21,457.18,8981.427,26957.77,4640.69,782.414,6740.28,22941.67,9479.14,7971.78
2025-10-07,1630.03,60215.75,1305.24,3882.777,8169.281,6083.83,81926.75,109448.9,141356.43,10814.11,1793952.0,46602.98,8829.98,1857.77,24385.78,47950.88,107937.1,5375.87,1685.3,4472.26,3549.21,457.18,8956.802,26957.77,4640.69,785.369,6714.59,22788.36,9483.58,7974.85
2025-10-08,1627.5,60888.56,1304.92,3882.777,8166.029,6098.74,81773.66,110970.7,142145.38,10756.27,1819464.0,46601.78,8909.39,1875.25,24597.13,47734.99,108295.9,5394.21,1697.83,4456.3,3549.21,457.18,8947.617,26829.46,4640.69,784.875,6753.72,23043.38,9548.87,8060.13
2025-10-09,1629.67,60819.31,1313.99,3933.972,8250.938,6057.4,82172.1,110243.3,141708.19,10726.98,1924930.0,46358.42,8818.68,1889.25,24611.25,48580.44,108019.3,5443.78,1716.47,4440.5,3549.21,457.18,8969.78,26752.59,4709.48,800.142,6735.11,23024.63,9509.4,8041.36
2025-10-10,1622.25,60568.93,1286.98,3897.028,8257.859,6037.79,82500.82,110022.8,140680.34,10720.36,1924930.0,45479.6,8675.8,1869.78,24241.46,48088.8,107951.5,5401.42,1747.55,4427.06,3610.6,457.18,8958.336,26290.32,4616.83,793.614,6552.51,22204.43,9427.47,7918.0
2025-10-13,1615.19,61045.09,1286.98,3889.502,8227.202,6052.33,82327.05,111028.8,141783.36,10556.18,1924930.0,46067.58,8794.53,1869.78,24387.93,48088.8,107846.1,5446.31,1765.12,4389.84,3584.55,457.18,8882.801,25889.48,4593.98,788.017,6654.72,22694.61,9442.87,7934.26
2025-10-14,1611.46,60785.62,1266.38,3865.229,8066.522,6076.22,82029.98,110875.4,141682.99,10316.4,1884774.0,46270.46,9013.34,1891.64,24236.94,46847.32,106653.4,5446.8,1761.06,4354.52,3561.81,457.18,8899.421,25441.35,4539.06,771.889,6644.31,22521.7,9452.77,7919.62
2025-10-15,1611.55,61637.54,1286.69,3912.209,8051.175,6094.1,82605.43,111634.6,142603.66,10464.48,1912739.0,46253.31,9112.58,1891.39,24181.37,47672.67,108729.4,5461.55,1757.95,4368.42,3657.28,457.18,8990.923,25910.6,4606.29,772.145,6671.06,22670.08,9424.75,8077.0
2025-10-16,1612.29,62544.56,1291.46,3916.228,8124.757,6093.67,83467.66,113024.1,142200.02,10370.78,1929505.0,45952.24,9112.15,1898.86,24272.19,48277.74,108214.7,5527.11,1766.85,4356.2,3748.37,457.18,9068.4,25888.51,4618.42,780.007,6629.07,22562.54,9436.09,8188.59
2025-10-17,1607.18,61743.92,1274.61,3839.755,7915.656,6089.53,83952.19,110736.1,143398.63,10208.76,1989555.0,46190.61,9129.98,1924.26,23830.99,47582.15,107764.8,5478.39,1731.19,4328.93,3748.89,457.18,8995.291,25247.1,4514.23,772.34,6664.01,22679.97,9354.57,8174.2
2025-10-20,1607.18,61672.35,1284.47,3863.893,8088.978,6084.07,84363.37,111325.7,144509.32,10484.39,1978419.0,46706.58,9159.75,1897.42,24258.8,49185.5,109618.8,5515.51,1636.43,4328.93,3814.69,457.18,9031.921,25858.83,4538.22,796.31,6735.13,22990.54,9403.57,8206.07
2025-10-21,1616.83,60773.78,1290.72,3916.332,8238.084,6093.53,84426.34,108902.0,144085.15,10467.2,2002849.0,46924.74,9114.74,1888.56,24330.03,49316.06,109511.5,5491.16,1663.43,4381.05,3823.84,457.18,9094.711,26027.55,4607.87,819.89,6735.35,22953.67,9426.99,8258.86
2025-10-22,1602.69,61308.2,1302.35,3913.758,8152.553,6030.87,84426.34,108837.1,144872.79,10551.34,2018811.0,46590.41,9049.45,1915.75,24151.13,49307.79,110937.6,5508.68,1678.5,4393.92,3883.68,457.18,9030.019,25781.77,4592.57,806.296,6699.4,22740.4,9515.0,8206.87
2025-10-23,1608.0,61511.95,1302.35,3922.41,8274.352,6053.96,84556.4,110742.7,145720.98,10608.26,2055520.0,46734.61,9149.64,1925.0,24207.79,48641.61,111568.9,5528.73,1687.06,4416.27,3845.56,457.18,9032.75,25967.98,4606.34,828.103,6738.44,22941.8,9578.57,8225.78
2025-10-24,1613.27,61145.49,1313.91,3950.312,8271.722,5988.02,84211.88,110443.7,146172.21,10941.79,2076859.0,47207.12,9184.41,1945.79,24239.89,49299.65,111427.8,5537.51,1683.18,4422.21,3941.59,457.18,9018.95,26160.15,4660.68,828.1,6791.69,23204.87,9645.62,8225.63
2025-10-27,1618.38,61860.3,1323.52,3996.945,8117.151,5933.76,84778.84,108707.3,146969.1,10853.43,2529084.0,47544.59,9207.64,1956.37,24308.78,50512.32,111612.4,5523.31,1652.54,4440.3,4042.83,457.18,9055.644,26433.7,4716.02,824.529,6875.16,23637.46,9653.82,8239.18
2025-10-28,1613.56,62795.24,1314.28,3988.224,8092.629,5953.16,84628.16,109818.5,147428.9,10871.08,2670388.0,47706.37,9232.17,1977.47,24278.63,50219.18,113459.0,5514.38,1680.5,4450.36,4010.41,457.18,9012.504,26346.14,4691.97,822.612,6890.89,23827.49,9696.74,8216.58
2025-10-29,1611.54,63352.85,1315.64,4016.331,8166.224,5963.77,84997.13,110371.3,148632.93,10871.08,2801881.0,47632.0,9326.5,1993.83,24124.21,51307.65,113294.5,5532.96,1685.83,4440.21,4081.15,457.18,8926.158,26346.14,4747.84,836.715,6890.59,23958.47,9756.14,8200.88
2025-10-30,1614.2,62889.86,1314.65,3986.901,8184.064,5929.68,84404.46,109669.8,148780.22,10837.3,2793520.0,47522.12,9428.89,1990.74,24118.89,51325.61,112708.1,5600.31,1669.57,4437.44,4086.89,457.18,8885.502,26282.69,4709.91,836.943,6822.34,23581.14,9760.06,8157.29
2025-10-31,1609.15,62769.18,1309.5,3954.79,8163.875,5929.68,83938.71,109243.6,149540.43,10971.52,3002607.0,47562.87,9428.89,1987.12,23958.3,52411.34,111487.0,5582.49,1639.65,4428.62,4107.5,456.38,8881.857,25906.65,4640.67,831.536,6840.2,23724.96,9717.25,8121.07
2025-11-03,1622.42,62153.3,1308.86,3976.521,8275.084,5828.06,83978.49,109080.9,150454.24,11060.39,3104495.0,47336.68,9511.78,1987.12,24132.41,52411.34,112059.0,5609.7,1617.0,4444.33,4221.87,456.38,8894.796,26158.36,4653.4,843.983,6851.97,23834.72,9701.37,8109.79
2025-11-04,1623.5,62390.73,1298.6,3960.186,8241.911,5867.04,83459.15,107381.9,150704.2,10914.1,3080710.0,47085.24,9322.9,2018.42,23949.11,51497.2,111372.8,5601.92,1651.98,4422.72,4121.74,456.38,8813.705,25952.4,4618.7,841.837,6771.55,23348.64,9714.96,8067.53
2025-11-05,1621.55,63378.51,1295.29,3969.248,8318.526,5818.06,83459.15,108795.9,153294.44,10970.37,3048197.0,47311.0,9432.13,2035.82,24049.74,50212.27,111560.0,5634.84,1654.89,4417.12,4004.42,458.79,8801.951,25935.41,4627.26,846.89,6796.29,23499.8,9777.08,8074.23
2025-11-06,1618.94,63093.12,1313.31,4007.76,8337.058,5835.59,83311.01,110100.5,153338.63,11073.27,2973544.0,46912.3,9459.59,2045.66,23734.02,50883.68,112193.0,5527.02,1642.64,4484.99,4026.45,458.79,8828.271,26485.9,4693.4,847.648,6720.32,23053.99,9735.78,7964.77
2025-11-07,1619.13,63376.13,1302.91,3997.556,8394.59,5759.37,83216.28,108846.4,154063.53,10924.53,2864647.0,46987.1,9605.06,2081.29,23569.96,50276.37,110985.1,5378.02,1599.1,4492.24,3953.76,458.79,8769.655,26241.83,4678.79,853.5,6728.8,23004.54,9682.57,7950.18
2025-11-10,1627.38,63094.01,1306.26,4018.597,8391.24,5702.64,83535.35,110841.6,155257.31,10789.03,2951889.0,47368.63,9660.17,2072.04,23959.99,50911.76,112668.1,5463.54,1580.54,4488.13,4073.24,458.79,8835.883,26649.06,4695.05,844.871,6832.43,23527.17,9787.15,8055.51
2025-11-11,1634.83,64321.27,1300.47,4002.758,8366.515,5629.07,83871.32,111187.2,157748.6,10576.45,2958511.0,47927.96,9710.83,2081.91,24088.06,50842.93,112668.1,5377.79,1593.61,4542.2,4106.39,458.79,8818.793,26696.41,4652.17,842.686,6846.61,23468.3,9899.6,8156.23
2025-11-12,1631.61,63190.66,1284.81,4000.14,8388.566,5714.02,84466.51,112908.5,157632.9,10640.86,2984608.0,48254.82,9893.86,2080.68,24381.46,51063.31,112760.2,5451.26,1631.86,4568.91,4150.39,458.79,8799.532,26922.73,4645.91,846.913,6850.92,23406.46,9911.42,8241.24
2025-11-13,1632.27,62529.44,1287.44,4029.501,8371.999,5726.99,84478.67,114045.5,157162.43,10628.63,2883333.0,47457.22,9710.38,2051.57,24041.62,51281.83,112532.5,5462.36,1631.44,4575.91,4170.63,458.79,8753.352,27073.03,4702.07,841.348,6737.49,22870.36,9807.68,8232.49
2025-11-14,1625.67,62328.63,1269.26,3990.492,8370.436,5584.35,84562.78,111973.2,157738.69,10565.74,2992809.0,47147.48,9603.02,2071.23,23876.55,50376.53,111687.2,5430.25,1635.46,4546.07,4011.57,458.79,8634.522,26572.46,4628.14,844.128,6734.11,22900.59,9698.37,8170.09
2025-11-17,1627.43,62328.63,1280.07,3972.035,8416.882,5779.12,84950.95,112314.2,156992.93,10698.13,2926871.0,46590.24,9904.47,2071.23,23590.52,50323.91,110616.1,5429.42,1654.42,4543.59,4089.25,458.79,8636.396,26384.28,4598.05,849.923,6672.41,22708.07,9675.43,8119.02
