tanggal,USD,AUD,EUR,GBP,SGD,JPY,MYR,THB,KRW,PHP
2023-03-23,15345.0,10331.79,16720.71,18902.27,11568.47,116.96,3473.29,450.708,12.0038,282.517
2023-03-24,15155.0,10103.26,16347.11,18560.44,11391.11,116.51,3422.29,443.085,11.7167,278.997
2023-03-27,15160.0,10081.88,16319.76,18586.41,11378.65,115.67,3429.38,440.554,11.6516,279.298
2023-03-28,15087.0,10064.71,16313.79,18550.37,11349.62,115.08,3427.63,440.31,11.6137,276.899
2023-03-29,15065.0,10036.75,16322.41,18571.31,11327.6,114.05,3407.57,440.284,11.5505,276.488
2023-03-30,15047.0,10098.04,16368.3,18598.25,11335.66,113.53,3403.92,440.803,11.5834,276.486
2023-03-31,14995.0,10028.24,16330.85,18543.44,11272.44,112.35,3396.29,439.214,11.5209,275.793
2023-04-03,14970.0,10029.07,16237.13,18467.12,11239.61,112.18,3388.25,437.538,11.3706,273.464
2023-04-04,14900.0,10048.3,16276.61,18596.73,11232.99,112.08,3382.75,438.443,11.3222,273.931
2023-04-05,14925.0,10001.46,16348.8,18641.75,11264.36,113.61,3394.64,439.864,11.3705,274.478
2023-04-06,14913.0,9994.09,16270.26,18611.1,11226.75,113.49,3390.96,437.123,11.3083,274.458
2023-04-07,14913.0,9962.07,16298.29,18577.57,11220.66,113.16,3388.16,436.087,11.3258,274.458
2023-04-10,14902.0,9937.4,16268.21,18528.78,11212.29,112.83,3379.52,433.507,11.2935,274.458
2023-04-11,14883.0,9926.4,16238.69,18511.49,11178.5,111.86,3368.91,434.643,11.2617,271.084
2023-04-12,14880.0,9907.11,16254.96,18474.75,11171.26,111.2,3374.73,435.53,11.2242,269.39
2023-04-13,14751.0,9914.14,16243.64,18462.84,11124.17,110.73,3350.48,433.458,11.2516,266.761
2023-04-14,14700.0,9948.33,16288.01,18407.14,11096.59,110.99,3340.98,429.555,11.3195,266.306
2023-04-17,14790.0,9910.88,16214.07,18311.28,11104.01,110.53,3346.67,428.968,11.2152,264.802
2023-04-18,14845.0,10002.73,16304.36,18466.12,11151.37,110.75,3349.14,432.896,11.2509,264.283
2023-04-19,14845.0,10049.6,16403.38,18618.19,11207.76,111.16,3373.89,435.033,11.2725,266.387
2023-04-20,14845.0,10034.52,16410.97,18610.61,11212.78,111.08,3370.32,435.741,11.301,266.909
2023-04-21,14845.0,10015.58,16408.27,18563.06,11216.08,111.97,3371.0,435.518,11.2691,267.541
2023-04-24,14845.0,10013.7,16439.79,18620.97,11212.23,111.52,3371.0,436.007,11.2193,268.422
2023-04-25,14845.0,9959.09,16482.75,18622.68,11180.91,111.39,3357.08,434.381,11.2117,269.001
2023-04-26,14833.0,9798.44,16382.65,18513.1,11115.44,111.1,3328.32,434.552,11.0993,266.673
2023-04-27,14703.0,9734.6,16256.57,18344.15,11011.29,109.87,3295.02,431.068,10.991,263.813
2023-04-28,14670.0,9660.24,16129.47,18279.58,10976.31,108.3,3288.48,429.605,10.9587,264.923
2023-05-01,14670.0,9736.94,16125.3,18279.58,10995.41,107.29,3288.48,428.639,10.9522,264.494
2023-05-02,14705.0,9851.43,16142.19,18347.45,11017.48,107.04,3296.96,432.291,10.9668,265.776
2023-05-03,14685.0,9787.81,16220.71,18398.06,11027.93,108.26,3296.6,432.907,10.9774,265.328
2023-05-04,14680.0,9780.95,16225.29,18457.45,11057.77,109.16,3283.54,434.85,11.107,265.253
2023-05-05,14675.0,9876.82,16182.3,18501.04,11076.85,109.41,3308.65,433.352,11.1316,265.374
2023-05-08,14700.0,9981.81,16232.49,18587.23,11104.04,108.99,3315.42,434.118,11.1353,266.154
2023-05-09,14730.0,9961.91,16183.78,18587.88,11113.58,109.17,3314.29,437.221,11.1351,264.373
2023-05-10,14725.0,9958.99,16145.46,18606.3,11094.51,108.92,3304.25,437.612,11.1185,264.532
2023-05-11,14724.0,9914.19,16093.53,18530.15,11080.36,109.22,3297.83,434.815,11.1016,263.989
2023-05-12,14750.0,9870.3,16103.86,18492.93,11072.47,109.45,3292.53,434.043,11.0549,264.414
2023-05-15,14800.0,9894.59,16090.27,18487.86,11070.68,108.76,3291.9,438.076,11.0753,264.019
2023-05-16,14820.0,9914.21,16143.38,18558.63,11094.2,109.11,3294.27,434.638,11.0653,264.326
2023-05-17,14865.0,9871.56,16103.02,18477.45,11070.1,108.53,3285.54,434.13,11.1291,264.594
2023-05-18,14865.0,9861.87,16091.75,18502.51,11058.32,107.93,3276.55,432.031,11.1468,266.043
2023-05-19,14925.0,9930.69,16104.33,18524.16,11090.76,108.07,3290.18,434.222,11.2552,268.188
2023-05-22,14890.0,9887.71,16094.61,18523.91,11066.39,108.03,3273.07,432.064,11.2941,266.697
2023-05-23,14880.0,9861.38,16074.6,18463.11,11060.02,107.53,3253.15,430.038,11.3337,266.894
2023-05-24,14905.0,9804.2,16057.93,18508.9,11065.48,107.53,3243.72,429.866,11.309,267.132
2023-05-25,14950.0,9765.05,16032.17,18485.53,11055.94,107.19,3232.04,430.813,11.2754,266.648
2023-05-26,14955.0,9754.4,16052.12,18483.0,11063.21,107.06,3250.92,429.985,11.2938,268.052
2023-05-29,14970.0,9796.93,16053.08,18483.46,11066.06,106.7,3251.6,431.366,11.3261,266.727
2023-05-30,14985.0,9805.37,16042.19,18546.49,11073.9,106.98,3256.88,432.184,11.3342,265.733
2023-05-31,14993.0,9715.26,15979.68,18511.95,11062.86,107.21,3251.23,432.123,11.3285,266.829
2023-06-01,14993.0,9753.19,16005.21,18616.19,11062.79,107.27,3249.85,433.504,11.3545,266.378
2023-06-02,14993.0,9938.77,16071.8,18703.0,11095.28,108.0,3270.86,430.405,11.4767,267.711
2023-06-05,14890.0,9819.54,15929.12,18478.99,11013.13,106.16,3270.86,428.387,11.3788,264.901
2023-06-06,14860.0,9893.04,15910.57,18478.97,11022.52,106.76,3225.0,427.331,11.4472,264.223
2023-06-07,14878.0,9953.05,15899.1,18485.26,11034.22,106.75,3236.0,426.828,11.4102,265.152
2023-06-08,14895.0,9960.81,15974.12,18579.74,11059.34,106.6,3223.33,430.169,11.4216,265.323
2023-06-09,14840.0,9967.12,15980.98,18622.82,11048.21,106.26,3216.48,428.9,11.4895,264.785
2023-06-12,14865.0,10065.63,16011.46,18705.42,11076.84,106.77,3217.17,428.883,11.5384,265.091
2023-06-13,14860.0,10076.37,16066.84,18679.36,11088.2,106.53,3220.58,428.589,11.6896,265.666
2023-06-14,14900.0,10113.31,16092.08,18822.13,11107.61,106.49,3225.47,429.46,11.6608,266.416
2023-06-15,14945.0,10181.43,16198.92,18932.51,11139.7,105.85,3232.77,432.31,11.6784,267.215
2023-06-16,14935.0,10284.7,16362.24,19117.86,11177.11,105.92,3237.44,430.983,11.7381,267.433
2023-06-19,14995.0,10295.97,16385.85,19216.31,11189.11,105.69,3238.04,431.529,11.6975,268.955
2023-06-20,15000.0,10196.31,16416.93,19186.23,11187.38,106.02,3233.38,430.595,11.7197,270.053
2023-06-21,14945.0,10109.04,16335.81,19018.2,11125.62,105.31,3218.95,429.86,11.5732,268.706
2023-06-22,14940.0,10140.86,16430.28,19092.38,11138.63,105.23,3209.39,425.129,11.5382,268.575
2023-06-23,14994.0,10033.25,16272.63,19040.46,11089.69,104.86,3206.0,425.677,11.4988,268.959
2023-06-26,15015.0,10021.55,16364.29,19134.54,11110.28,105.02,3213.86,426.447,11.5079,269.608
2023-06-27,14993.0,10028.32,16408.15,19103.29,11111.18,104.42,3214.14,425.235,11.5459,270.922
2023-06-28,14993.0,9947.83,16432.65,19067.73,11098.04,104.14,3209.33,421.152,11.4623,271.264
2023-06-29,14993.0,9925.95,16363.67,19067.73,11076.41,103.96,3209.33,420.74,11.3699,270.949
2023-06-30,14993.0,9970.35,16328.75,19003.62,11109.78,104.16,3228.44,426.998,11.4312,272.878
2023-07-03,15025.0,10006.22,16366.64,19047.68,11118.59,103.86,3220.83,428.947,11.4895,271.721
2023-07-04,14993.0,10015.58,16339.85,19037.54,11110.8,103.85,3224.45,429.674,11.5238,271.468
2023-07-05,15015.0,10019.68,16364.07,19099.55,11112.61,104.03,3228.19,428.876,11.5647,271.13
2023-07-06,15045.0,10041.6,16354.0,19133.07,11134.91,104.56,3230.56,427.855,11.5709,271.191
2023-07-07,15135.0,10053.87,16467.99,19278.0,11206.03,105.91,3244.94,430.778,11.6032,272.224
2023-07-10,15195.0,10105.68,16668.65,19483.6,11274.54,106.82,3255.44,433.326,11.6397,272.958
2023-07-11,15140.0,10098.72,16674.71,19527.45,11290.09,107.82,3252.42,435.745,11.7123,274.115
2023-07-12,15078.0,10082.58,16622.63,19502.53,11267.35,107.99,3240.61,434.776,11.6989,274.402
2023-07-13,14968.0,10242.39,16706.91,19523.61,11286.55,108.15,3265.98,433.381,11.744,274.506
2023-07-14,14958.0,10278.74,16799.71,19626.21,11333.03,108.17,3304.46,431.561,11.8151,274.929
2023-07-17,15005.0,10232.41,16866.36,19649.78,11363.38,108.49,3308.83,433.74,11.8524,276.051
2023-07-18,14995.0,10210.27,16853.26,19614.77,11344.24,108.49,3303.49,440.273,11.8923,275.583
2023-07-19,14995.0,10145.47,16857.44,19408.3,11320.08,107.33,3303.49,440.112,11.8488,275.1
2023-07-20,14988.0,10237.69,16800.06,19370.87,11326.64,107.46,3298.52,438.303,11.8044,274.828
2023-07-21,15025.0,10138.72,16722.79,19320.96,11303.09,105.89,3293.41,436.503,11.7096,274.532
2023-07-24,15023.0,10114.34,16641.93,19264.26,11284.98,106.25,3290.59,435.154,11.7416,275.072
2023-07-25,14993.0,10165.65,16597.86,19276.51,11298.85,106.11,3286.7,435.041,11.7612,274.972
2023-07-26,15018.0,10163.48,16642.44,19398.78,11325.22,107.06,3302.56,439.003,11.7883,275.036
2023-07-27,15000.0,10218.75,16714.43,19494.3,11344.21,107.16,3315.83,435.776,11.7413,274.773
2023-07-28,15095.0,10033.5,16552.13,19340.9,11328.71,108.12,3316.14,441.247,11.8284,275.237
2023-07-31,15080.0,10093.8,16645.34,19376.38,11337.98,105.9,3345.91,440.512,11.8334,274.694
2023-08-01,15115.0,10028.38,16587.0,19384.88,11335.31,105.93,3345.06,439.899,11.7741,275.925
2023-08-02,15175.0,9993.5,16666.99,19403.47,11345.95,106.61,3340.67,439.837,11.6901,275.046
2023-08-03,15185.0,9898.58,16587.11,19247.75,11299.74,106.31,3333.74,438.295,11.6881,273.5
2023-08-04,15170.0,9949.7,16598.93,19268.44,11297.82,106.33,3331.14,437.172,11.5828,272.101
2023-08-07,15185.0,9968.2,16669.59,19327.35,11322.13,106.7,3330.04,435.688,11.6264,270.98
2023-08-08,15218.0,9931.7,16712.58,19398.75,11311.74,106.33,3320.43,434.489,11.559,270.43
2023-08-09,15191.0,9960.52,16689.85,19373.7,11302.75,106.0,3321.56,433.17,11.5413,270.216
2023-08-10,15185.0,9949.98,16731.59,19376.57,11281.99,105.61,3322.4,432.609,11.5421,270.056
2023-08-11,15215.0,9925.83,16740.14,19336.5,11282.03,105.25,3317.14,433.869,11.4974,270.197
2023-08-14,15315.0,9937.14,16758.0,19440.9,11309.34,105.66,3317.99,434.672,11.5068,269.401
2023-08-15,15340.0,9935.48,16761.32,19495.87,11306.05,105.36,3309.42,433.532,11.4871,269.962
2023-08-16,15283.0,9892.71,16703.04,19497.04,11261.12,105.06,3301.72,430.454,11.4067,270.432
2023-08-17,15283.0,9773.61,16658.9,19475.52,11257.46,104.49,3283.45,430.521,11.3919,269.34
2023-08-18,15285.0,9783.3,16629.89,19463.77,11265.83,105.03,3289.06,431.886,11.4251,272.202
2023-08-21,15325.0,9805.71,16681.82,19486.45,11287.12,105.19,3296.59,435.234,11.4133,272.001
2023-08-22,15315.0,9861.53,16716.42,19583.56,11305.4,105.18,3295.29,437.464,11.4687,271.681
2023-08-23,15295.0,9833.92,16553.2,19397.86,11270.42,105.23,3282.71,437.464,11.4168,269.578
2023-08-24,15245.0,9846.63,16562.59,19367.93,11271.21,104.93,3281.53,435.276,11.5333,268.545
2023-08-25,15295.0,9826.28,16501.64,19255.43,11282.11,104.74,3295.8,435.415,11.5454,270.301
2023-08-28,15290.0,9800.64,16520.26,19234.01,11264.98,104.35,3285.07,434.094,11.5575,269.257
2023-08-29,15260.0,9821.34,16499.44,19246.41,11264.7,104.16,3283.36,435.845,11.5441,268.872
2023-08-30,15240.0,9844.6,16556.3,19255.7,11255.53,104.08,3282.91,435.002,11.5163,268.555
2023-08-31,15230.0,9857.62,16575.79,19345.78,11271.15,104.36,3283.92,434.852,11.5127,269.077
2023-09-01,15240.0,9863.1,16537.01,19316.73,11287.09,104.78,3280.32,434.148,11.5583,269.541
2023-09-04,15240.0,9850.38,16451.96,19246.11,11253.12,104.08,3273.55,432.353,11.5521,269.09
2023-09-05,15265.0,9738.45,16411.35,19139.69,11218.91,103.87,3274.36,430.548,11.4745,268.531
2023-09-06,15293.0,9773.95,16417.99,19208.5,11232.08,103.77,3272.07,430.401,11.4928,268.561
2023-09-07,15325.0,9787.38,16419.05,19119.7,11231.29,103.95,3276.86,430.023,11.4795,269.892
2023-09-08,15325.0,9799.63,16427.78,19147.07,11242.64,103.97,3277.21,429.878,11.4977,270.625
2023-09-11,15325.0,9865.3,16452.16,19197.13,11273.99,104.77,3279.56,431.732,11.5129,270.461
2023-09-12,15340.0,9861.52,16445.85,19132.73,11268.11,104.52,3279.5,431.038,11.5574,270.804
2023-09-13,15370.0,9856.02,16498.16,19171.14,11290.23,104.38,3283.49,430.298,11.5583,270.987
2023-09-14,15355.0,9880.18,16481.36,19172.25,11284.01,104.26,3278.35,429.115,11.5828,270.557
2023-09-15,15353.0,9905.06,16375.81,19097.31,11271.19,103.91,3278.98,429.798,11.5787,270.3
2023-09-18,15370.0,9895.98,16387.97,19028.06,11265.64,104.11,3277.71,430.81,11.6054,270.346
2023-09-19,15380.0,9920.87,16435.84,19039.99,11275.82,104.12,3275.13,426.66,11.5775,270.991
2023-09-20,15384.0,9944.91,16445.4,19016.74,11275.98,103.87,3282.44,425.485,11.5639,270.817
2023-09-21,15375.0,9849.99,16380.71,18913.55,11241.84,103.75,3277.21,425.741,11.4748,270.432
2023-09-22,15375.0,9899.2,16368.99,18837.77,11261.47,103.69,3278.78,427.119,11.5025,270.876
2023-09-25,15400.0,9879.94,16369.42,18822.41,11266.11,103.68,3286.57,425.49,11.5257,271.277
2023-09-26,15490.0,9924.8,16413.02,18873.89,11327.81,104.04,3303.13,425.633,11.486,271.931
2023-09-27,15520.0,9905.13,16390.46,18858.61,11330.63,104.18,3296.52,423.028,11.5097,272.64
2023-09-28,15520.0,9902.03,16371.82,18949.09,11335.54,103.9,3296.52,424.514,11.4339,272.408
2023-09-29,15455.0,10022.18,16414.16,18927.22,11353.08,103.71,3292.86,422.683,11.4738,273.272
2023-10-02,15530.0,9948.52,16410.3,18931.29,11342.54,103.73,3292.17,420.213,11.4902,273.505
2023-10-03,15580.0,9848.9,16337.19,18831.55,11346.89,103.99,3298.41,420.298,11.448,274.322
2023-10-04,15632.0,9886.94,16396.94,18940.59,11396.7,104.95,3305.11,423.663,11.4657,275.728
2023-10-05,15615.0,9890.1,16405.97,18934.01,11383.32,104.82,3303.48,422.577,11.5646,275.575
2023-10-06,15610.0,9936.57,16480.66,19054.5,11422.22,104.86,3312.29,422.864,11.5663,275.693
2023-10-09,15690.0,9980.89,16543.94,19110.44,11460.39,105.22,3316.5,424.505,11.6066,275.631
2023-10-10,15735.0,10104.12,16679.55,19299.88,11528.88,105.75,3328.61,429.714,11.6605,276.738
2023-10-11,15693.0,10083.01,16662.19,19284.51,11520.08,105.61,3328.81,430.953,11.7267,276.584
2023-10-12,15690.0,10068.88,16681.73,19302.26,11524.74,105.31,3332.17,431.326,11.7308,277.052
2023-10-13,15683.0,9914.95,16550.96,19153.82,11460.1,104.76,3316.66,432.482,11.6164,276.058
2023-10-16,15720.0,9945.89,16576.04,19119.54,11480.67,105.16,3319.47,433.677,11.6129,276.824
2023-10-17,15715.0,9971.01,16563.41,19108.63,11466.64,105.0,3318.42,432.692,11.6113,276.978
2023-10-18,15730.0,10039.68,16650.52,19192.43,11493.39,105.03,3314.02,432.422,11.6556,277.427
2023-10-19,15815.0,9970.57,16682.97,19169.85,11514.53,105.55,3315.86,434.708,11.65,278.169
2023-10-20,15875.0,10021.1,16802.17,19233.52,11565.15,105.85,3329.14,434.855,11.7332,279.323
2023-10-23,15935.0,10047.67,16898.79,19383.04,11612.75,106.27,3323.81,438.807,11.7713,280.403
2023-10-24,15850.0,10089.47,16885.3,19444.93,11604.96,106.01,3312.57,438.253,11.8019,279.233
2023-10-25,15870.0,10082.21,16798.64,19261.83,11595.05,105.86,3319.74,438.029,11.7621,279.116
2023-10-26,15920.0,10044.4,16775.78,19216.86,11601.06,105.85,3325.57,438.88,11.7082,279.479
2023-10-27,15940.0,10123.34,16831.62,19330.23,11636.09,106.21,3336.16,441.646,11.7565,279.802
2023-10-30,15890.0,10101.27,16771.69,19216.69,11613.07,106.23,3336.66,442.212,11.7626,279.307
2023-10-31,15885.0,10122.4,16905.22,19327.07,11632.76,105.61,3334.63,439.351,11.759,280.023
2023-11-01,15935.0,10105.5,16832.8,19361.18,11632.88,105.4,3339.73,440.495,11.7417,280.444
2023-11-02,15857.0,10196.36,16801.04,19272.64,11603.19,105.4,3337.54,440.662,11.807,280.043
2023-11-03,15728.0,10123.79,16714.41,19176.78,11542.48,104.57,3325.58,443.198,11.8958,280.426
2023-11-06,15538.0,10124.44,16687.49,19250.39,11504.4,103.96,3351.09,437.442,11.9736,278.001
2023-11-07,15630.0,10060.21,16738.38,19276.96,11551.18,104.02,3348.18,439.82,11.9539,278.511
2023-11-08,15650.0,10073.12,16709.58,19196.43,11550.46,103.85,3341.88,440.43,11.9429,279.318
2023-11-09,15655.0,10030.95,16757.2,19248.72,11545.44,103.67,3335.55,437.646,11.952,280.261
2023-11-10,15695.0,9981.23,16745.19,19172.83,11534.96,103.67,3333.36,435.441,11.9181,280.513
2023-11-13,15700.0,10004.68,16792.54,19224.49,11547.79,103.42,3333.36,436.509,11.8495,280.131
2023-11-14,15695.0,9987.2,16799.19,19289.22,11527.25,103.45,3325.99,442.0,11.8097,279.987
2023-11-15,15535.0,10114.19,16875.94,19338.67,11516.27,103.23,3324.56,436.717,11.9426,278.246
2023-11-16,15545.0,10104.98,16880.37,19279.53,11530.24,102.8,3317.94,441.77,11.9922,278.913
2023-11-17,15493.0,10036.82,16790.29,19149.07,11504.43,103.43,3310.01,441.252,11.9492,278.28
2023-11-20,15445.0,10114.94,16868.29,19279.98,11514.61,103.89,3308.7,438.704,11.9566,278.172
2023-11-21,15440.0,10149.48,16919.91,19383.25,11558.92,104.71,3318.11,438.799,11.9764,278.848
2023-11-22,15575.0,10183.72,16987.85,19512.46,11616.51,104.41,3330.13,442.052,11.9763,280.674
2023-11-23,15555.0,10212.88,16978.66,19468.47,11608.23,104.3,3323.11,440.896,11.9883,280.768
2023-11-24,15565.0,10221.54,16997.58,19549.32,11608.62,104.09,3322.13,440.19,11.9156,280.914
2023-11-27,15495.0,10223.71,16955.86,19535.61,11581.0,103.92,3310.16,441.879,11.881,279.371
2023-11-28,15435.0,10195.92,16898.79,19491.18,11549.23,103.81,3304.71,444.392,11.9298,278.539
2023-11-29,15395.0,10221.51,16924.38,19558.11,11566.49,104.53,3309.15,442.246,11.9529,277.995
2023-11-30,15510.0,10268.39,16946.09,19645.46,11615.54,105.41,3327.44,439.285,12.0219,279.507
2023-12-01,15485.0,10254.95,16873.47,19602.18,11582.77,104.74,3313.36,443.81,11.8594,279.48
2023-12-04,15455.0,10276.71,16795.47,19591.46,11580.17,105.33,3320.02,438.761,11.8579,279.485
2023-12-05,15505.0,10197.64,16793.79,19576.7,11583.02,105.47,3324.75,440.24,11.8237,280.313
2023-12-06,15493.0,10191.95,16722.78,19520.56,11556.83,105.26,3319.02,439.814,11.7997,280.242
2023-12-07,15515.0,10173.96,16731.94,19505.98,11580.87,106.72,3319.25,441.279,11.7055,280.543
2023-12-08,15510.0,10251.64,16740.99,19500.51,11596.27,107.8,3326.73,436.873,11.8727,280.078
2023-12-11,15615.0,10238.21,16827.07,19618.16,11628.5,106.82,3336.18,437.306,11.8649,280.672
2023-12-12,15620.0,10284.87,16850.78,19606.25,11638.33,107.32,3334.79,437.496,11.8884,280.899
2023-12-13,15660.0,10266.24,16895.25,19624.46,11650.39,107.37,3327.77,443.723,11.8632,279.303
2023-12-14,15497.0,10499.13,16897.95,19593.76,11646.63,109.27,3318.06,444.483,11.9682,277.789
2023-12-15,15493.0,10402.44,16977.14,19755.15,11663.63,109.33,3317.63,444.105,11.9508,278.302
2023-12-18,15510.0,10431.25,16935.38,19675.99,11652.67,108.94,3304.04,443.613,11.9557,277.66
2023-12-19,15505.0,10428.57,16968.82,19666.05,11638.92,107.22,3314.49,445.025,11.8573,277.104
2023-12-20,15510.0,10500.95,17005.87,19650.38,11670.42,108.04,3329.98,443.375,11.9403,278.188
2023-12-21,15525.0,10467.73,16977.17,19582.8,11667.97,108.34,3335.71,446.48,11.9074,279.308
2023-12-22,15483.0,10511.31,17038.55,19650.19,11685.45,108.91,3345.59,447.505,11.8911,279.621
2023-12-25,15483.0,10525.25,17033.87,19628.54,11684.52,108.75,3345.59,447.76,11.9317,279.722
2023-12-26,15483.0,10529.12,17022.54,19611.98,11673.02,108.75,3337.97,448.007,11.9639,279.813
2023-12-27,15430.0,10533.29,17041.43,19591.16,11667.61,108.17,3332.44,449.239,11.9249,277.363
2023-12-28,15420.0,10543.26,17148.92,19737.71,11709.86,109.44,3345.08,449.552,11.9632,277.88
2023-12-29,15397.0,10504.43,17041.51,19642.17,11676.61,108.86,3351.98,447.797,11.9272,278.036
2024-01-01,15397.0,10489.03,16999.0,19642.17,11676.61,109.18,3351.98,449.534,11.9273,278.036
2024-01-02,15470.0,10557.51,17063.33,19721.98,11699.34,109.29,3358.85,451.251,11.8948,277.912
2024-01-03,15480.0,10459.74,16968.4,19599.8,11671.09,108.58,3341.65,448.752,11.8627,278.52
2024-01-04,15490.0,10456.86,16975.73,19684.79,11675.18,107.89,3342.07,448.695,11.8235,279.124
2024-01-05,15515.0,10384.08,16928.66,19649.72,11651.68,106.95,3333.01,447.251,11.7913,279.124
2024-01-08,15525.0,10390.44,16979.5,19708.21,11661.0,107.43,3337.74,444.373,11.8,278.762
2024-01-09,15520.0,10406.16,17000.47,19775.61,11680.7,107.77,3343.02,444.152,11.795,277.017
2024-01-10,15570.0,10438.58,17032.74,19784.32,11685.1,107.38,3354.05,443.772,11.7919,276.677
2024-01-11,15549.0,10438.48,17067.36,19845.19,11695.85,106.89,3348.08,443.224,11.8433,277.645
2024-01-12,15550.0,10430.16,17071.21,19863.45,11690.22,107.24,3345.71,445.394,11.8365,278.027
2024-01-15,15555.0,10373.63,17045.33,19818.34,11669.92,106.94,3330.31,444.906,11.7827,278.856
2024-01-16,15591.0,10308.98,17011.51,19745.57,11648.93,106.47,3321.44,440.292,11.7084,279.298
2024-01-17,15640.0,10230.52,16997.25,19789.59,11626.84,105.79,3316.13,439.578,11.6339,279.832
2024-01-18,15620.0,10243.55,16999.52,19832.32,11624.54,105.64,3310.77,439.146,11.6677,279.812
2024-01-19,15615.0,10283.26,16985.68,19798.85,11641.07,105.46,3309.31,439.046,11.6637,279.108
2024-01-22,15635.0,10296.64,17029.11,19849.76,11660.13,105.48,3305.29,439.104,11.6803,277.878
2024-01-23,15630.0,10307.13,17045.51,19921.33,11679.7,106.13,3310.02,438.214,11.7275,278.437
2024-01-24,15710.0,10360.92,17085.84,19975.71,11734.71,106.47,3319.58,439.74,11.7486,279.011
2024-01-25,15825.0,10415.4,17249.58,20142.54,11816.03,107.18,3337.84,442.748,11.8461,279.91
2024-01-26,15820.0,10423.14,17145.71,20092.33,11794.52,107.07,3345.67,443.813,11.8425,280.983
2024-01-29,15810.0,10430.65,17129.34,20081.86,11795.52,106.92,3340.02,446.276,11.837,280.829
2024-01-30,15780.0,10417.17,17080.3,20025.95,11781.25,107.03,3338.21,446.135,11.8692,279.707
2024-01-31,15780.0,10398.3,17064.95,20011.78,11775.7,107.03,3333.12,443.872,11.8252,280.305
2024-02-01,15765.0,10285.54,17008.66,19938.46,11755.25,107.52,3333.13,446.277,11.8372,280.866
2024-02-02,15658.0,10323.86,17037.57,19954.0,11718.34,106.72,3319.91,440.173,11.845,279.982
2024-02-05,15705.0,10220.41,16916.77,19832.96,11681.81,105.79,3307.65,438.679,11.8036,279.081
2024-02-06,15730.0,10221.79,16909.58,19752.19,11692.18,105.9,3300.82,442.144,11.8533,279.873
2024-02-07,15635.0,10200.72,16835.74,19745.4,11643.72,105.65,3285.04,439.191,11.7768,279.365
2024-02-08,15635.0,10178.69,16856.5,19742.67,11621.92,105.11,3276.06,436.007,11.7727,279.62
2024-02-09,15635.0,10169.79,16857.25,19750.67,11616.37,104.67,3281.09,435.31,11.7293,279.882
2024-02-12,15595.0,10158.55,16809.62,19689.55,11595.3,104.58,3281.09,434.563,11.7152,278.36
2024-02-13,15595.0,10165.19,16812.38,19746.16,11598.8,104.31,3276.02,432.914,11.7337,278.849
2024-02-14,15595.0,10165.19,16712.27,19604.94,11565.26,103.65,3260.0,432.28,11.6861,278.079
2024-02-15,15620.0,10148.38,16772.64,19618.46,11600.7,104.13,3266.6,433.219,11.7114,278.844
2024-02-16,15620.0,10187.3,16832.14,19660.15,11604.25,103.99,3269.02,434.054,11.6985,279.173
2024-02-19,15630.0,10225.02,16850.56,19722.29,11620.73,104.24,3265.3,433.737,11.7081,278.786
2024-02-20,15660.0,10247.13,16880.57,19712.25,11638.77,104.18,3263.35,435.248,11.7087,279.367
2024-02-21,15635.0,10249.53,16892.25,19723.78,11634.25,104.17,3261.2,435.783,11.7151,279.442
2024-02-22,15590.0,10271.15,16945.42,19795.64,11626.77,103.81,3264.48,433.674,11.7348,279.813
2024-02-23,15595.0,10235.08,16889.95,19759.45,11602.64,103.54,3264.96,433.775,11.7185,278.942
2024-02-26,15630.0,10232.96,16933.61,19817.11,11631.37,103.8,3271.76,435.037,11.7421,278.656
2024-02-27,15640.0,10250.15,16992.2,19864.18,11647.41,104.19,3286.18,436.105,11.7535,278.897
2024-02-28,15685.0,10199.02,16967.67,19832.38,11656.41,104.07,3289.04,436.071,11.7747,278.914
2024-02-29,15715.0,10233.86,17033.05,19901.91,11690.75,105.05,3314.33,437.867,11.8052,279.61
2024-03-01,15700.0,10194.26,16989.31,19847.57,11665.76,104.24,3308.9,438.0,11.7626,280.321
2024-03-04,15740.0,10256.71,17070.37,19945.11,11715.63,104.68,3333.41,440.299,11.8248,281.203
2024-03-05,15769.0,10220.39,17108.55,19990.05,11729.27,104.83,3330.55,440.199,11.818,281.748
2024-03-06,15700.0,10242.01,17080.64,19981.69,11712.18,104.87,3318.71,440.855,11.7677,281.083
2024-03-07,15653.0,10321.64,17055.38,19931.62,11714.0,105.85,3327.47,440.589,11.781,280.332
2024-03-08,15590.0,10345.37,17045.01,19978.81,11696.54,105.5,3329.15,440.387,11.8187,280.467
2024-03-11,15590.0,10304.53,16967.18,19887.97,11679.74,106.27,3330.18,440.122,11.898,281.514
2024-03-12,15590.0,10313.56,16955.61,19827.62,11680.41,105.83,3332.44,436.188,11.8934,281.854
2024-03-13,15578.0,10295.86,17019.58,19923.54,11685.27,105.33,3323.73,436.899,11.8503,281.209
2024-03-14,15582.0,10311.63,17047.48,19969.41,11694.81,105.36,3324.79,435.464,11.8227,281.208
2024-03-15,15595.0,10227.48,16985.02,19882.81,11662.55,104.9,3313.82,434.562,11.7304,280.939
2024-03-18,15690.0,10311.01,17097.36,20003.43,11731.09,105.23,3325.77,436.018,11.7634,282.457
