tanggal_lelang_pricing,tanggal_setelmen,metode,seri,code,jatuh_tempo,kupon_imbalan,lowest_incoming_yield_price,way_incoming,highest_incoming_yield_price,lowest_awarded_yield_price,way_awarded,highest_awarded_yield_price,target_penerbitan,total_penawaran,jumlah_penawaran_per_lelang,total_penawaran_memenuhi_benchmark,jumlah_penawaran_memenuhi_benchmark_per_lelang,total_penawaran_diterima,jumlah_penawaran_diterima_per_lelang,bid_to_cover_ratio,owners_estimate,tenor,,
2023-10-31,2023-11-02,Lelang,FR0097,bm20,2043-06-15,0.07125,0.0716,0.0730283,0.0746,0.0716,0.0719961,0.0722,19000000,2765700,35870100,300000,19302000,300000,19302000,9.219,0.072,19.62281617,,
2023-10-31,2023-11-02,Lelang,FR0089,bm30,2051-08-15,0.06875,0.0717,0.07346,0.074,0.0717,0.072074,0.0722,19000000,1797500,35870100,100000,19302000,100000,19302000,17.975,0.0721,27.78984139,,
2023-11-14,2023-11-16,Lelang,SPN03240214,spn03m,2024-02-14,diskonto,0.06,0.06,0.06,0.06,0.06,0.06,19000000,2020000,33676000,40000,20230000,40000,19000000,50.5,0.06,0.252054795,,
2023-11-14,2023-11-16,Lelang,SPN12241114,spn12m,2024-11-14,diskonto,0.0674,0.0688047,0.0701,0.0674,0.0684984,0.069,19000000,5466000,33676000,3150000,20230000,3150000,19000000,1.7352380952380952,0.0685,1,,
2023-11-14,2023-11-16,Lelang,FR0101,bm05,2029-04-15,0.06875,0.0689,0.0698472,0.072,0.0689,0.0695279,0.0699,19000000,12464500,33676000,9290000,20230000,8060000,19000000,1.5464640198511166,0.0696,5.417676965,,
2023-11-14,2023-11-16,Lelang,FR0100,bm10,2034-02-15,0.06625,0.0687,0.0701278,0.072,0.0687,0.0694979,0.0697,19000000,8023000,33676000,3200000,20230000,3200000,19000000,2.5071875,0.0695,10.25598905,,
2023-11-14,2023-11-16,Lelang,FR0098,bm15,2038-06-15,0.07125,0.07,0.0708829,0.0725,0.07,0.0705825,0.0712,19000000,2426600,33676000,1800000,20230000,1800000,19000000,1.348111111111111,0.0706,14.58453114,,
2023-11-14,2023-11-16,Lelang,FR0097,bm20,2043-06-15,0.07125,0.0708,0.071481,0.073,0.0708,0.0711869,0.0717,19000000,1880000,33676000,1500000,20230000,1500000,19000000,1.2533333333333334,0.0712,19.58448501,,
2023-11-14,2023-11-16,Lelang,FR0089,bm30,2051-08-15,0.06875,0.0705,0.071357,0.0724,0.0705,0.0712814,0.0717,19000000,1395900,33676000,1250000,20230000,1250000,19000000,1.11672,0.0713,27.75151057,,
2023-11-28,2023-11-30,Lelang,SPN12240229,spn03m,2024-02-29,diskonto,0.064,0.0642814,0.0647,0,0,0,19000000,2215000,48713900,0,19450000,0,19150000,1.11672,0.06,0.254098361,,
2023-11-28,2023-11-30,Lelang,SPN12240822,spn12m,2024-08-22,diskonto,0.068,0.0681397,0.069,0,0,0,19000000,4450000,48713900,0,19450000,0,19150000,1.11672,0.0655,0.732240437,,
2023-11-28,2023-11-30,Lelang,FR0101,bm05,2029-04-15,0.06875,0.067,0.0677341,0.07,0.067,0.0673991,0.0676,19000000,22916000,48713900,11550000,19450000,11550000,19150000,1.984069264069264,0.0674,5.379350802,,
2023-11-28,2023-11-30,Lelang,FR0100,bm10,2034-02-15,0.06625,0.0672,0.0678931,0.07,0.0672,0.0674985,0.0677,19000000,9853200,48713900,3400000,19450000,3400000,19150000,2.898,0.0675,10.21765914,,
2023-11-28,2023-11-30,Lelang,FR0098,bm15,2038-06-15,0.07125,0.0687,0.0694913,0.072,0.0687,0.0689981,0.0692,19000000,4815500,48713900,1950000,19450000,1950000,19150000,2.469487179,0.069,14.54620123,,
2023-11-28,2023-11-30,Lelang,FR0097,bm20,2043-06-15,0.07125,0.0692,0.070201,0.0714,0.0692,0.0698585,0.07,19000000,2552600,48713900,1350000,19450000,1200000,19150000,2.1271666666666667,0.0699,19.54615385,,
2023-11-28,2023-11-30,Lelang,FR0089,bm30,2051-08-15,0.06875,0.0692,0.0703265,0.0717,0.0692,0.0699131,0.0703,19000000,1911600,48713900,1200000,19450000,1050000,19150000,1.8205714285714285,0.07,27.71317976,,
2023-12-12,2023-12-14,Lelang,SPN03240313,spn03m,2024-03-13,diskonto,0.0633,0.0641986,0.066,0.0633,0.0633538,0.064,19000000,3410000,41184200,700000,19200000,650000,19000000,5.246153846153846,0.0634,0.25136612,,
2023-12-12,2023-12-14,Lelang,SPN12241212,spn12m,2024-12-12,diskonto,0.067,0.0684438,0.0705,0.067,0.067,0.067,19000000,5172000,41184200,300000,19200000,300000,19000000,17.24,0.067,1,,
2023-12-12,2023-12-14,Lelang,FR0101,bm05,2029-04-15,0.06875,0.0667,0.0673915,0.07,0.0667,0.0670988,0.0674,19000000,14034500,41184200,7300000,19200000,7300000,19000000,1.9225342465753423,0.0671,5.341024638,,
2023-12-12,2023-12-14,Lelang,FR0100,bm10,2034-02-15,0.06625,0.0669,0.0676009,0.0705,0.0669,0.0673971,0.0676,19000000,6485500,41184200,4300000,19200000,4300000,19000000,1.5082558139534883,0.0674,10.17932923,,
2023-12-12,2023-12-14,Lelang,FR098,bm15,2038-06-15,0.07125,0.068,0.0685662,0.07,0.068,0.0682965,0.0684,19000000,5808100,41184200,1800000,19200000,1800000,19000000,3.226722222222222,0.0683,14.50787132,,
2023-12-12,2023-12-14,Lelang,FR0097,bm20,2043-06-15,0.07125,0.0684,0.0689535,0.0705,0.0684,0.0687652,0.0691,19000000,2990600,41184200,2250000,19200000,2100000,19000000,1.424095238095238,0.0688,19.50782269,,
2023-12-12,2023-12-14,Lelang,FR0089,bm30,2051-08-15,0.06875,0.0696,0.070088,0.0712,0.0696,0.0699991,0.0701,19000000,3283500,41184200,2550000,19200000,2550000,19000000,1.2876470588235294,0.07,27.67484894,,
2024-01-03,2024-01-05,Lelang,SPN03240404,spn03m,2024-04-04,diskonto,0.064,0.064,0.064,0.064,0.064,0.064,25000000,2400000,39802600,800000,21750000,800000,21750000,3,0.064,0.25136612,,
2024-01-03,2024-01-05,Lelang,SPN12250103,spn12m,2025-01-03,diskonto,0.0665,0.0674745,0.0695,0,0,0,25000000,8468000,39802600,0,21750000,0,21750000,3,0.0658,1,,
2024-01-03,2024-01-05,Lelang,FR0101,bm05,2029-04-15,0.06875,0.0654,0.0660821,0.067,0.0654,0.0658988,0.0662,25000000,10007000,39802600,6700000,21750000,6700000,21750000,1.4935820895522387,0.0659,5.280109489,,
2024-01-03,2024-01-05,Lelang,FR0100,bm10,2034-02-15,0.06625,0.0658,0.0663732,0.0675,0.0658,0.0662979,0.0668,25000000,8611000,39802600,7600000,21750000,7600000,21750000,1.1330263157894738,0.0663,10.1184669,,
2024-01-03,2024-01-05,Lelang,FR0098,bm15,2038-06-15,0.07125,0.0665,0.0673775,0.069,0.0665,0.0670921,0.0675,25000000,2849000,39802600,2000000,21750000,2000000,21750000,1.4245,0.0671,14.44697938,,
2024-01-03,2024-01-05,Lelang,FR0097,bm20,2043-06-15,0.07125,0.068,0.0688051,0.07,0.068,0.0684992,0.0687,25000000,2271000,39802600,950000,21750000,950000,21750000,2.3905263157894736,0.0685,19.44695414,,
2024-01-03,2024-01-05,Lelang,FR0102,bm30,2054-07-15,0.06875,0.067,0.069708,0.072,0.067,0.0694976,0.0699,25000000,5196600,39802600,3700000,21750000,3700000,21750000,1.4044864864864866,0.0695,30.52910006,,
2024-01-16,2024-01-18,Lelang,SPN03240417,spn03m,2024-04-17,diskonto,0.064,0.0641008,0.0652,0.064,0.064,0.064,24000000,3255000,67563300,2000000,30000000,1000000,24000000,3.255,0.064,0.25136612,,
2024-01-16,2024-01-18,Lelang,SPN12250116,spn12m,2025-01-16,diskonto,0.0649,0.0680803,0.069,0.0649,0.0649,0.0649,24000000,10477000,67563300,200000,30000000,200000,24000000,52.385,0.065,1,,
2024-01-16,2024-01-18,Lelang,FR0101,bm05,2029-04-15,0.06875,0.0648,0.065707,0.0673,0.0648,0.0654106,0.0655,24000000,23592700,67563300,13850000,30000000,8850000,24000000,2.6658418079096045,0.0655,5.244525547,,
2024-01-16,2024-01-18,Lelang,FR0100,bm10,2034-02-15,0.06625,0.0664,0.0672184,0.0683,0.0664,0.0668998,0.067,24000000,16712099.999999998,67563300,5050000,30000000,5050000,24000000,3.309326732673267,0.0669,10.08287705,,
2024-01-16,2024-01-18,Lelang,FR0098,bm15,2038-06-15,0.07125,0.0671,0.0682259,0.0698,0.0671,0.0678938,0.0681,24000000,2822300,67563300,850000,30000000,850000,24000000,3.3203529411764707,0.0679,14.41138894,,
2024-01-16,2024-01-18,Lelang,FR0097,bm20,2043-06-15,0.07125,0.0687,0.0691496,0.07,0.0687,0.0689998,0.0692,24000000,4346200,67563300,2900000,30000000,2900000,24000000,1.4986896551724138,0.069,19.41136208,,
2024-01-16,2024-01-18,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0692,0.0697804,0.0707,0.0692,0.0696981,0.0699,24000000,6358000,67563300,5150000,30000000,5150000,24000000,1.2345631067961165,0.0697,30.49350879,,
2024-01-30,2024-02-01,Lelang,SPN03240501,spn03m,2024-05-01,diskonto,0.0638,0.0643753,0.065,0.0638,0.063996,0.064,24000000,3460000,73242200,1100000,27350000,1000000,24000000,3.46,0.064,0.25136612,,
2024-01-30,2024-02-01,Lelang,SPN12250116,spn12m,2025-01-16,diskonto,0.0648,0.0657296,0.067,0.0648,0.0648696,0.0651,24000000,7079000,73242200,950000,27350000,900000,24000000,7.865555555555556,0.0649,0.961748634,,
2024-01-30,2024-02-01,Lelang,FR0101,bm05,2029-04-15,0.06875,0.065,0.0656102,0.0667,0.065,0.0653694,0.0655,24000000,25609500,73242200,10900000,27350000,8350000,24000000,3.067005988023952,0.0654,5.20620438,,
2024-01-30,2024-02-01,Lelang,FRSDG001,sdg07,2030-10-15,0.07375,0.0654,0.0662171,0.0737,0.0654,0.0657697,0.0659,24000000,2650000,73242200,250000,27350000,250000,24000000,10.6,0.0658,6.707078608,,
2024-01-30,2024-02-01,Lelang,FR0100,bm10,2034-02-15,0.06625,0.0661,0.0665519,0.07,0.0661,0.066299,0.0665,24000000,18593000,73242200,8050000,27350000,8050000,24000000,2.3096894409937887,0.0663,10.04454953,,
2024-01-30,2024-02-01,Lelang,FR0098,bm15,2038-06-15,0.07125,0.0676,0.0681477,0.0695,0.0676,0.0678991,0.068,24000000,4300000,73242200,2250000,27350000,2250000,24000000,1.9111111111111112,0.0679,14.37306078,,
2024-01-30,2024-02-01,Lelang,FR0097,bm20,2043-06-15,0.07125,0.0688,0.0693063,0.0705,0.0688,0.069043,0.0691,24000000,4935900,73242200,2150000,27350000,1500000,24000000,3.2906,0.0691,19.37303217,,
2024-01-30,2024-02-01,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0692,0.0697311,0.0704,0.0692,0.0694991,0.0696,24000000,6614800,73242200,1700000,27350000,1700000,24000000,3.891058823529412,0.0695,30.45517972,,
2024-02-12,2024-02-15,Lelang,SPN03240515,spn03m,2024-05-15,diskonto,0.064,0.0641906,0.0647,0.064,0.064,0.064,24000000,2320000,52631200,400000,32750000,400000,24000000,5.8,0.064,0.254098361,,
2024-02-12,2024-02-15,Lelang,SPN12250213,spn12m,2025-02-13,diskonto,0.0645,0.0650028,0.0658,0.0645,0.064845,0.065,24000000,6950000,52631200,2650000,32750000,2000000,24000000,3.475,0.0649,1.004103967,,
2024-02-12,2024-02-15,Lelang,FR0101,bm05,2029-04-15,0.06875,0.065,0.0654965,0.068,0.065,0.0652422,0.0654,24000000,19905000,52631200,17100000,32750000,9650000,24000000,2.062694300518135,0.0654,5.170620438,,
2024-02-12,2024-02-15,Lelang,FR0100,bm10,2034-02-15,0.06625,0.0663,0.0667933,0.068,0.0663,0.0665857,0.0667,24000000,11444000,52631200,5250000,32750000,4650000,24000000,2.461075268817204,0.0666,10.00895968,,
2024-02-12,2024-02-15,Lelang,FR0098,bm15,2038-06-15,0.07125,0.0677,0.0682249,0.0695,0.0677,0.06799,0.0681,24000000,4521000,52631200,2250000,32750000,2200000,24000000,2.055,0.068,14.33747034,,
2024-02-12,2024-02-15,Lelang,FR0097,bm20,2043-06-15,0.07125,0.0685,0.069143,0.0705,0.0685,0.0688997,0.0691,24000000,3036800,52631200,1750000,32750000,1750000,24000000,1.7353142857142858,0.0689,19.33744011,,
2024-02-12,2024-02-15,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0688,0.0697927,0.0703,0.0688,0.0696993,0.0699,24000000,4454400,52631200,3350000,32750000,3350000,24000000,1.3296716417910448,0.0697,30.41958845,,
2024-02-27,2024-02-29,Lelang,SPN12240529,spn03m,2024-05-29,diskonto,0.0638,0.0639688,0.064,0.0638,0.0639688,0.064,24000000,2430000,61040800,640000,29970000,640000,24000000,3.796875,0.064,0.25136612,,
2024-02-27,2024-02-29,Lelang,SPN12250213,spn12m,2025-02-13,diskonto,0.0645,0.0648812,0.0655,0.0645,0.0646984,0.0649,24000000,4948000,61040800,1250000,29970000,1250000,24000000,3.9584,0.0647,0.961748634,,
2024-02-27,2024-02-29,Lelang,FR0101,bm05,2029-04-15,0.06875,0.0648,0.0653108,0.0693,0.0648,0.0650503,0.0651,24000000,17796500,61040800,5330000,29970000,3310000,24000000,5.376586102719033,0.0651,5.129562044,,
2024-02-27,2024-02-29,Lelang,FR0100,bm10,2034-02-15,0.06625,0.0656,0.0661697,0.067,0.0656,0.065972,0.0661,24000000,12932000,61040800,11550000,29970000,7900000,24000000,1.6369620253164556,0.0661,9.967894475,,
2024-02-27,2024-02-29,Lelang,FR0098,bm15,2038-06-15,0.07125,0.0674,0.0678992,0.069,0.0674,0.0676997,0.0678,24000000,8875800,61040800,3600000,29970000,3600000,24000000,2.4655,0.0677,14.29640445,,
2024-02-27,2024-02-29,Lelang,FR0097,bm20,2043-06-15,0.07125,0.0682,0.068702,0.07,0.0682,0.0684922,0.0686,24000000,5448800,61040800,3200000,29970000,3100000,24000000,1.7576774193548388,0.0685,19.29637235,,
2024-02-27,2024-02-29,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0677,0.0696024,0.0779,0.0677,0.0692878,0.0694,24000000,8609700,61040800,4400000,29970000,4200000,24000000,2.0499285714285715,0.0693,30.37852159,,
2024-03-13,2024-03-15,Lelang,SPN03240613,spn03m,2024-06-13,diskonto,0.0637,0.0638631,0.064,0.0637,0.06376,0.064,24000000,2276500,58938200,150000,24200000,150000,24000000,15.176666666666666,0.0638,0.25136612,,
2024-03-13,2024-03-15,Lelang,SPN12250314,spn12m,2025-03-14,diskonto,0.0645,0.0647117,0.0655,0.0645,0.0645857,0.0647,24000000,4190000,58938200,1450000,24200000,1400000,24000000,2.992857142857143,0.0646,1.001367989,,
2024-03-13,2024-03-15,Lelang,FR0101,bm05,2029-04-15,0.06875,0.0645,0.0651433,0.0665,0.0645,0.0649,0.065,24000000,18863200,58938200,4850000,24200000,4850000,24000000,3.889319587628866,0.0649,5.08850365,,
2024-03-13,2024-03-15,Lelang,FR0100,bm10,2034-02-15,0.06625,0.0659,0.0663787,0.0675,0.0659,0.0661996,0.0663,24000000,19438200,58938200,9100000,24200000,9100000,24000000,2.1360659340659343,0.0662,9.926829268,,
2024-03-13,2024-03-15,Lelang,FR0098,bm15,2038-06-15,0.07125,0.0677,0.0682073,0.0695,0.0677,0.0679994,0.0682,24000000,5590000,58938200,3100000,24200000,3100000,24000000,1.803225806451613,0.068,14.25533857,,
2024-03-13,2024-03-15,Lelang,FR0097,bm20,2043-06-15,0.07125,0.068,0.0688223,0.07,0.068,0.068666,0.069,24000000,2568600,58938200,2150000,24200000,2000000,24000000,1.2843,0.0687,19.25530459,,
2024-03-13,2024-03-15,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0688,0.0696726,0.0703,0.0688,0.0693974,0.0696,24000000,6011700,58938200,3400000,24200000,3400000,24000000,1.7681470588235295,0.0694,30.33745474,,
2024-03-26,2024-03-28,Lelang,SPN12240628,spn03m,2024-06-28,diskonto,0.0638,0.0639379,0.064,0,0,0,24000000,2290000,32339700,0,22950000,0,22600000,1.7681470588235295,0.0637,0.256830601,,
2024-03-26,2024-03-28,Lelang,SPN12250314,spn12m,2025-03-14,diskonto,0.0643,0.0647675,0.0685,0.0643,0.064548,0.0648,24000000,4943700,32339700,2350000,22950000,2000000,22600000,2.47185,0.0646,0.967123288,,
2024-03-26,2024-03-28,Lelang,FR0101,bm05,2029-04-15,0.06875,0.0653,0.0657563,0.0665,0.0653,0.0656989,0.066,24000000,8365500,32339700,7450000,22950000,7450000,22600000,1.1228859060402685,0.0657,5.052919708,,
2024-03-26,2024-03-28,Lelang,FR0100,bm10,2034-02-15,0.06625,0.0665,0.0668696,0.0676,0.0665,0.0667985,0.067,24000000,5650500,32339700,4650000,22950000,4650000,22600000,1.2151612903225806,0.0668,9.891239423,,
2024-03-26,2024-03-28,Lelang,FR0098,bm15,2038-06-15,0.07125,0.0686,0.0690946,0.07,0.0686,0.0688954,0.0691,24000000,2770900,32339700,1900000,22950000,1900000,22600000,1.4583684210526315,0.0689,14.21974813,,
2024-03-26,2024-03-28,Lelang,FR0097,bm20,2043-06-15,0.07125,0.069,0.0695102,0.07,0.069,0.0693998,0.0696,24000000,2273300,32339700,1700000,22950000,1700000,22600000,1.337235294117647,0.0694,19.21971253,,
2024-03-26,2024-03-28,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0691,0.0696568,0.0704,0.0691,0.0695983,0.0698,24000000,6045800,32339700,4900000,22950000,4900000,22600000,1.2338367346938774,0.0696,30.30186346,,
2024-04-30,2024-05-03,Lelang,SPN03240801,spn03m,2024-08-01,diskonto,0.065,0.0686427,0.07,0.065,0.0651714,0.0655,23000000,3294600,50199600,350000,21550000,350000,21500000,9.413142857142857,0.0652,0.254098361,,
2024-04-30,2024-05-03,Lelang,SPN12250502,spn12m,2025-05-02,diskonto,0.0672,0.0696828,0.0715,0.0672,0.0674667,0.0682,23000000,4924500,50199600,600000,21550000,600000,21500000,8.2075,0.0675,1.004103967,,
2024-04-30,2024-05-03,Lelang,FR0101,bm05,2029-04-15,0.06875,0.071,0.0721031,0.075,0.071,0.0715992,0.0719,23000000,14265300,50199600,8450000,21550000,8450000,21500000,1.6882011834319526,0.0716,4.957116788,,
2024-04-30,2024-05-03,Lelang,FR0100,bm10,2034-02-15,0.06625,0.0719,0.072997,0.0765,0.0719,0.0723974,0.0728,23000000,14234200,50199600,8050000,21550000,8050000,21500000,1.768223602484472,0.0724,9.795420607,,
2024-04-30,2024-05-03,Lelang,FR0098,bm15,2038-06-15,0.07125,0.0717,0.0730923,0.077,0.0717,0.0723971,0.0726,23000000,4140000,50199600,2000000,21550000,2000000,21500000,2.07,0.0724,14.12392772,,
2024-04-30,2024-05-03,Lelang,FR0097,bm20,2043-06-15,0.07125,0.0714,0.0748913,0.08,0.0714,0.0715996,0.0716,23000000,6534200,50199600,2100000,21550000,2050000,21500000,3.1115238095238094,0.0716,19.12388775,,
2024-04-30,2024-05-03,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0713,0.0731213,0.0765,,,,23000000,2806800,50199600,0,21550000,0,21500000,2.461075268817204,0.0716,30.2060408,,
2024-05-14,2024-05-16,Lelang,SPN03240814,spn03m,2024-08-14,diskonto,0.066,0.066,0.066,0.066,0.066,0.066,22000000,2307000,49421400,14000,21414000,14000,21364000,164.78571428571428,0.066,0.25136612,,
2024-05-14,2024-05-16,Lelang,SPN12250502,spn12m,2025-05-02,diskonto,0.0676,0.0684512,0.0696,0.0676,0.0682801,0.0689,22000000,5103000,49421400,2000000,21414000,2000000,21364000,2.5515,0.0683,0.967123288,,
2024-05-14,2024-05-16,Lelang,FR0101,bm05,2029-04-15,0.06875,0.0694,0.0702645,0.072,0.0694,0.0699994,0.0703,22000000,12441000,49421400,8600000,21414000,8600000,21364000,1.4466279069767445,0.07,4.91879562,,
2024-05-14,2024-05-16,Lelang,FR0100,bm10,2034-02-15,0.06625,0.0699,0.0707454,0.0725,0.0699,0.0702987,0.0705,22000000,17433700,49421400,6050000,21414000,6050000,21364000,2.881603305785124,0.0703,9.757093081,,
2024-05-14,2024-05-16,Lelang,FR0098,bm15,2038-06-15,0.07125,0.0697,0.0707721,0.0725,0.0697,0.0701965,0.0705,22000000,4880500,49421400,2100000,21414000,2100000,21364000,2.324047619047619,0.0702,14.08559956,,
2024-05-14,2024-05-16,Lelang,FR0097,bm20,2043-06-15,0.07125,0.0698,0.0709533,0.072,0.0698,0.0705753,0.0709,22000000,3491900,49421400,2050000,21414000,2000000,21364000,1.74595,0.0706,19.08555784,,
2024-05-14,2024-05-16,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0697,0.070789,0.072,0.0697,0.0702965,0.0705,22000000,3764300,49421400,600000,21414000,600000,21364000,6.273833333333333,0.0703,30.16771174,,
2024-05-28,2024-05-30,Lelang,SPN03240828,spn03m,2024-08-28,diskonto,0.065,0.0660023,0.0665,0.065,0.0656816,0.066,22000000,2461000,47114700,250000,22500000,250000,22000000,9.844,0.0657,0.25136612,,
2024-05-28,2024-05-30,Lelang,SPN12250529,spn12m,2025-05-29,diskonto,0.0677,0.0686994,0.0693,0.0677,0.06795,0.0682,22000000,4193000,47114700,400000,22500000,400000,22000000,10.4825,0.068,1.001367989,,
2024-05-28,2024-05-30,Lelang,FR0101,bm05,2029-04-15,0.06875,0.0686,0.0692023,0.071,0.0686,0.0688985,0.0691,22000000,14734000,47114700,6950000,22500000,6950000,22000000,2.12,0.0689,4.880474453,,
2024-05-28,2024-05-30,Lelang,FRSDG001,sdg07,2030-10-15,0.07375,0.0681,0.0694791,0.0715,0.0681,0.0685933,0.069,22000000,1628000,47114700,1200000,22500000,850000,22000000,1.9152941176470588,0.069,6.381306218,,
2024-05-28,2024-05-30,Lelang,FR0100,bm10,2034-02-15,0.06625,0.0684,0.0694111,0.071,0.0684,0.0691957,0.0694,22000000,14083600,47114700,9550000,22500000,9400000,22000000,1.498255319148936,0.0692,9.718765555,,
2024-05-28,2024-05-30,Lelang,FR0098,bm15,2038-06-15,0.07125,0.0695,0.0702139,0.0718,0.0695,0.0697982,0.0699,22000000,3297100,47114700,750000,22500000,750000,22000000,4.396133333333333,0.0698,14.0472714,,
2024-05-28,2024-05-30,Lelang,FR0097,bm20,2043-06-15,0.07125,0.0698,0.0704389,0.0715,0.0698,0.070196,0.0704,22000000,3981900,47114700,2050000,22500000,2050000,22000000,1.942390243902439,0.0702,19.04722793,,
2024-05-28,2024-05-30,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0698,0.0705186,0.0715,0.0698,0.0702943,0.0705,22000000,2736100,47114700,1350000,22500000,1350000,22000000,2.026740740740741,0.0703,30.12938267,,
2024-06-11,2024-06-13,Lelang,SPN03240911,spn03m,2024-09-11,diskonto,0.0659,0.0659661,0.066,0.0659,0.0659,0.0659,22000000,2395000,42961200,200000,22000000,200000,22000000,11.975,0.0659,0.25136612,,
2024-06-11,2024-06-13,Lelang,SPN12250612,spn12m,2025-06-12,diskonto,0.068,0.0682942,0.07,0.068,0.0681914,0.0684,22000000,4089000,42961200,1000000,22000000,1000000,22000000,4.089,0.0682,1.001367989,,
2024-06-11,2024-06-13,Lelang,FR0101,bm05,2029-04-15,0.06875,0.0691,0.06979,0.072,0.0691,0.0694998,0.0698,22000000,13257600,42961200,7700000,22000000,7700000,22000000,1.7217662337662338,0.0695,4.842153285,,
2024-06-11,2024-06-13,Lelang,FR0100,bm10,2034-02-15,0.06625,0.0697,0.0703917,0.0715,0.0697,0.0701993,0.0705,22000000,12450300,42961200,7800000,22000000,7800000,22000000,1.5961923076923077,0.0702,9.680438029,,
2024-06-11,2024-06-13,Lelang,FR0098,bm15,2038-06-15,0.07125,0.0699,0.0706814,0.0718,0.0699,0.0703964,0.0706,22000000,4358600,42961200,2150000,22000000,2150000,22000000,2.0272558139534884,0.0704,14.00894324,,
2024-06-11,2024-06-13,Lelang,FR0097,bm20,2043-06-15,0.07125,0.0705,0.0709646,0.0718,0.0705,0.0705986,0.0707,22000000,3922500,42961200,1250000,22000000,1250000,22000000,3.138,0.0706,19.00889802,,
2024-06-11,2024-06-13,Lelang,FR0102,bm30,2054-07-15,0.06875,0.0702,0.0707915,0.072,0.0702,0.0705959,0.0712,22000000,2488200,42961200,1900000,22000000,1900000,22000000,1.309578947368421,0.0706,30.09105361,,
2024-06-25,2024-06-27,Lelang,SPN03240925,spn03m,2024-09-25,diskonto,0.0658,0.0658844,0.0665,0.0658,0.0658571,0.0659,24000000,2186000,56388400,372000,28072000,350000,23000000,6.2457142857142856,0.0659,0.25136612,,
2024-06-25,2024-06-27,Lelang,SPN12250612,spn12m,2025-06-12,diskonto,0.0687,0.0688182,0.07,0,0,0,24000000,3155000,56388400,0,28072000,0,23000000,6.2457142857142856,0.0686,0.964383562,,
2024-06-25,2024-06-27,Lelang,FR0101,bm05,2029-04-15,0.06875,0.0698,0.0702652,0.0715,0.0698,0.0699992,0.0701,24000000,15507000,56388400,6700000,28072000,6700000,23000000,2.3144776119402986,0.07,4.803832117,,
2024-06-25,2024-06-27,Lelang,FR0100,bm10,2034-02-15,0.06625,0.0707,0.0711653,0.0727,0.0707,0.070909,0.0711,24000000,22634600,56388400,14850000,28072000,9800000,23000000,2.473726775956284,0.071,9.642110503,,
2024-06-25,2024-06-27,Lelang,FR0098,bm15,2038-06-15,0.07125,0.071,0.0717013,0.0725,0.071,0.0713991,0.0715,24000000,6191700,56388400,2550000,28072000,2550000,23000000,2.428117647058824,0.0714,13.97061508,,
2024-06-25,2024-06-27,Lelang,FR0097,bm20,2043-06-15,0.07125,0.0713,0.07173,0.0725,0.0713,0.0715996,0.0718,24000000,5363900,56388400,3500000,28072000,3500000,23000000,1.5325428571428572,0.0716,18.9705681,,
